stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.046,,344.0,ParkingSource,AUSTAL2000
process(),,0.043012,,345.0,ParkingSource,AUSTAL2000
process(),,0.048989,,346.0,ParkingSource,AUSTAL2000
process(),,0.044999,,347.0,ParkingSource,AUSTAL2000
process(),,0.045,,348.0,ParkingSource,AUSTAL2000
process(),,0.043001,,349.0,ParkingSource,AUSTAL2000
process(),,0.043999,,350.0,ParkingSource,AUSTAL2000
process(),,0.045,,351.0,ParkingSource,AUSTAL2000
process(),,0.028001,,352.0,ParkingSource,AUSTAL2000
process(),,0.026998,,353.0,ParkingSource,AUSTAL2000
process(),,0.027,,354.0,ParkingSource,AUSTAL2000
process(),,0.028,,355.0,ParkingSource,AUSTAL2000
process(),,0.027001,,356.0,ParkingSource,AUSTAL2000
process(),,0.027999,,357.0,ParkingSource,AUSTAL2000
process(),,0.028,,358.0,ParkingSource,AUSTAL2000
process(),,0.02901,,359.0,ParkingSource,AUSTAL2000
process(),,0.029068,,360.0,ParkingSource,AUSTAL2000
process(),,0.033932,,361.0,ParkingSource,AUSTAL2000
process(),,0.03199,,362.0,ParkingSource,AUSTAL2000
process(),,0.034001,,363.0,ParkingSource,AUSTAL2000
process(),,0.026999,,364.0,ParkingSource,AUSTAL2000
process(),,0.028008,,365.0,ParkingSource,AUSTAL2000
process(),,0.067992,,366.0,ParkingSource,AUSTAL2000
process(),,0.058009,,367.0,ParkingSource,AUSTAL2000
process(),,0.047003,,368.0,ParkingSource,AUSTAL2000
process(),,0.043992,,369.0,ParkingSource,AUSTAL2000
process(),,0.044999,,370.0,ParkingSource,AUSTAL2000
process(),,0.028997,,371.0,ParkingSource,AUSTAL2000
process(),,0.029001,,372.0,ParkingSource,AUSTAL2000
process(),,0.029999,,373.0,ParkingSource,AUSTAL2000
process(),,0.031,,374.0,ParkingSource,AUSTAL2000
process(),,0.028,,375.0,ParkingSource,AUSTAL2000
process(),,0.029,,376.0,ParkingSource,AUSTAL2000
process(),,0.029,,377.0,ParkingSource,AUSTAL2000
process(),,0.028008,,378.0,ParkingSource,AUSTAL2000
process(),,0.028992,,379.0,ParkingSource,AUSTAL2000
process(),,0.027999,,380.0,ParkingSource,AUSTAL2000
process(),,0.029001,,381.0,ParkingSource,AUSTAL2000
process(),,0.031009,,382.0,ParkingSource,AUSTAL2000
process(),,0.027999,,383.0,ParkingSource,AUSTAL2000
process(),,0.026992,,384.0,ParkingSource,AUSTAL2000
process(),,0.028004,,385.0,ParkingSource,AUSTAL2000
process(),,0.029999,,386.0,ParkingSource,AUSTAL2000
process(),,0.033996,,387.0,ParkingSource,AUSTAL2000
process(),,0.028001,,388.0,ParkingSource,AUSTAL2000
process(),,0.030001,,389.0,ParkingSource,AUSTAL2000
process(),,0.032999,,390.0,ParkingSource,AUSTAL2000
process(),,0.029001,,391.0,ParkingSource,AUSTAL2000
process(),,0.027999,,392.0,ParkingSource,AUSTAL2000
process(),,0.028001,,393.0,ParkingSource,AUSTAL2000
process(),,0.027999,,394.0,ParkingSource,AUSTAL2000
process(),,0.028,,395.0,ParkingSource,AUSTAL2000
process(),,0.029002,,396.0,ParkingSource,AUSTAL2000
process(),,0.027998,,397.0,ParkingSource,AUSTAL2000
process(),,0.028,,398.0,ParkingSource,AUSTAL2000
process(),,0.029001,,399.0,ParkingSource,AUSTAL2000
process(),,0.027003,,400.0,ParkingSource,AUSTAL2000
process(),,0.028996,,401.0,ParkingSource,AUSTAL2000
process(),,0.028003,,402.0,ParkingSource,AUSTAL2000
process(),,0.028997,,403.0,ParkingSource,AUSTAL2000
process(),,0.030003,,404.0,ParkingSource,AUSTAL2000
process(),,0.026997,,405.0,ParkingSource,AUSTAL2000
process(),,0.028004,,406.0,ParkingSource,AUSTAL2000
process(),,0.027996,,407.0,ParkingSource,AUSTAL2000
process(),,0.027,,408.0,ParkingSource,AUSTAL2000
process(),,0.027058,,409.0,ParkingSource,AUSTAL2000
process(),,0.027944,,410.0,ParkingSource,AUSTAL2000
process(),,0.027,,411.0,ParkingSource,AUSTAL2000
process(),,0.027998,,412.0,ParkingSource,AUSTAL2000
process(),,0.027043,,413.0,ParkingSource,AUSTAL2000
process(),,0.028957,,414.0,ParkingSource,AUSTAL2000
process(),,0.028002,,415.0,ParkingSource,AUSTAL2000
process(),,0.030998,,416.0,ParkingSource,AUSTAL2000
process(),,0.033004,,417.0,ParkingSource,AUSTAL2000
process(),,0.029045,,418.0,ParkingSource,AUSTAL2000
process(),,0.058956,,419.0,ParkingSource,AUSTAL2000
process(),,0.062004,,420.0,ParkingSource,AUSTAL2000
process(),,0.049992,,421.0,ParkingSource,AUSTAL2000
process(),,0.039032,,422.0,ParkingSource,AUSTAL2000
process(),,0.037969,,423.0,ParkingSource,AUSTAL2000
process(),,0.044003,,424.0,ParkingSource,AUSTAL2000
process(),,0.056004,,425.0,ParkingSource,AUSTAL2000
process(),,0.052995,,426.0,ParkingSource,AUSTAL2000
process(),,0.053998,,427.0,ParkingSource,AUSTAL2000
process(),,0.088008,,428.0,ParkingSource,AUSTAL2000
process(),,0.080991,,429.0,ParkingSource,AUSTAL2000
process(),,0.039012,,430.0,ParkingSource,AUSTAL2000
process(),,0.053004,,431.0,ParkingSource,AUSTAL2000
process(),,0.034984,,432.0,ParkingSource,AUSTAL2000
process(),,0.051001,,433.0,ParkingSource,AUSTAL2000
process(),,0.082005,,434.0,ParkingSource,AUSTAL2000
process(),,0.043,,435.0,ParkingSource,AUSTAL2000
process(),,0.043998,,436.0,ParkingSource,AUSTAL2000
process(),,0.054996,,437.0,ParkingSource,AUSTAL2000
process(),,0.052008,,438.0,ParkingSource,AUSTAL2000
process(),,0.046997,,439.0,ParkingSource,AUSTAL2000
process(),,0.027001,,440.0,ParkingSource,AUSTAL2000
process(),,0.042001,,441.0,ParkingSource,AUSTAL2000
process(),,0.051,,442.0,ParkingSource,AUSTAL2000
process(),,0.030999,,443.0,ParkingSource,AUSTAL2000
process(),,0.029004,,444.0,ParkingSource,AUSTAL2000
process(),,0.027996,,445.0,ParkingSource,AUSTAL2000
process(),,0.028,,446.0,ParkingSource,AUSTAL2000
process(),,0.031007,,447.0,ParkingSource,AUSTAL2000
process(),,0.042994,,448.0,ParkingSource,AUSTAL2000
process(),,0.032,,449.0,ParkingSource,AUSTAL2000
process(),,0.030999,,450.0,ParkingSource,AUSTAL2000
process(),,0.028006,,451.0,ParkingSource,AUSTAL2000
process(),,0.035996,,452.0,ParkingSource,AUSTAL2000
process(),,0.043999,,453.0,ParkingSource,AUSTAL2000
process(),,0.026999,,454.0,ParkingSource,AUSTAL2000
process(),,0.028,,455.0,ParkingSource,AUSTAL2000
process(),,0.030002,,456.0,ParkingSource,AUSTAL2000
process(),,0.032998,,457.0,ParkingSource,AUSTAL2000
process(),,0.035007,,458.0,ParkingSource,AUSTAL2000
process(),,0.037004,,459.0,ParkingSource,AUSTAL2000
process(),,0.065992,,460.0,ParkingSource,AUSTAL2000
process(),,0.067001,,461.0,ParkingSource,AUSTAL2000
