oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_prefoa3,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei
631,J,CFM56-7B26E,01P11CM116,0.3,AP,0.331,3.07,0.05,8.93,1,489.6000000000001,22.4198025,22.4198025,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26ETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
632,J,CFM56-7B26E,01P11CM116,0.07,TX,0.108,30.94,1.75,4.27,1,489.6000000000001,22.427787499999997,22.427787499999997,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26ETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
633,J,CFM56-7B26E/B1,01P11CM117,1.0,TO,1.213,0.2,0.02,21.79,1,489.6000000000001,22.41929,22.41929,13.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
634,J,CFM56-7B26E/B1,01P11CM117,0.85,CL,0.986,0.16,0.02,17.08,1,489.6000000000001,22.418509999999998,22.418509999999998,9.8,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
635,J,CFM56-7B26E/B1,01P11CM117,0.3,AP,0.331,3.07,0.05,8.93,1,489.6000000000001,22.4198025,22.4198025,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
636,J,CFM56-7B26E/B1,01P11CM117,0.07,TX,0.108,30.94,1.75,4.27,1,489.6000000000001,22.427787499999997,22.427787499999997,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
637,J,CFM56-7B26E/B2,01P11CM118,1.0,TO,1.213,0.2,0.02,21.79,1,489.6000000000001,22.41929,22.41929,13.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
638,J,CFM56-7B26E/B2,01P11CM118,0.85,CL,0.986,0.16,0.02,17.08,1,489.6000000000001,22.418509999999998,22.418509999999998,9.8,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
639,J,CFM56-7B26E/B2,01P11CM118,0.3,AP,0.331,3.07,0.05,8.93,1,489.6000000000001,22.4198025,22.4198025,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
640,J,CFM56-7B26E/B2,01P11CM118,0.07,TX,0.108,30.94,1.75,4.27,1,489.6000000000001,22.427787499999997,22.427787499999997,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
641,J,CFM56-7B26E/F,01P11CM119,1.0,TO,1.213,0.2,0.02,21.79,1,489.6000000000001,22.41929,22.41929,13.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
642,J,CFM56-7B26E/F,01P11CM119,0.85,CL,0.986,0.16,0.02,17.08,1,489.6000000000001,22.418509999999998,22.418509999999998,9.8,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
643,J,CFM56-7B26E/F,01P11CM119,0.3,AP,0.331,3.07,0.05,8.93,1,489.6000000000001,22.4198025,22.4198025,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
644,J,CFM56-7B26E/F,01P11CM119,0.07,TX,0.108,30.94,1.75,4.27,1,489.6000000000001,22.427787499999997,22.427787499999997,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
645,J,CFM56-7B26E/B2F,01P11CM120,1.0,TO,1.213,0.2,0.02,21.79,1,489.6000000000001,22.41929,22.41929,13.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
646,J,CFM56-7B26E/B2F,01P11CM120,0.85,CL,0.986,0.16,0.02,17.08,1,489.6000000000001,22.418509999999998,22.418509999999998,9.8,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
647,J,CFM56-7B26E/B2F,01P11CM120,0.3,AP,0.331,3.07,0.05,8.93,1,489.6000000000001,22.4198025,22.4198025,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
648,J,CFM56-7B26E/B2F,01P11CM120,0.07,TX,0.108,30.94,1.75,4.27,1,489.6000000000001,22.427787499999997,22.427787499999997,2.1,13.07,Jet A,CFM International,EEDB,,,CFM56-7B26E/B2FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
649,J,CFM56-7B27E,01P11CM121,1.0,TO,1.293,0.31,0.03,23.94,1,489.6000000000001,22.42044,22.42044,13.4,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27ETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
650,J,CFM56-7B27E,01P11CM121,0.85,CL,1.031,0.17,0.02,17.89,1,489.6000000000001,22.418509999999998,22.418509999999998,11.2,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27ETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
651,J,CFM56-7B27E,01P11CM121,0.3,AP,0.343,2.82,0.05,9.09,1,489.6000000000001,22.4198025,22.4198025,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27ETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
652,J,CFM56-7B27E,01P11CM121,0.07,TX,0.11,29.39,1.54,4.36,1,489.6000000000001,22.426491799999997,22.426491799999997,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27ETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
653,J,CFM56-7B27E/B1,01P11CM122,1.0,TO,1.293,0.31,0.03,23.94,1,489.6000000000001,22.42044,22.42044,13.4,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
654,J,CFM56-7B27E/B1,01P11CM122,0.85,CL,1.031,0.17,0.02,17.89,1,489.6000000000001,22.418509999999998,22.418509999999998,11.2,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
655,J,CFM56-7B27E/B1,01P11CM122,0.3,AP,0.343,2.82,0.05,9.09,1,489.6000000000001,22.4198025,22.4198025,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
656,J,CFM56-7B27E/B1,01P11CM122,0.07,TX,0.11,29.39,1.54,4.36,1,489.6000000000001,22.426491799999997,22.426491799999997,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
657,J,CFM56-7B27E/B3,01P11CM123,1.0,TO,1.293,0.31,0.03,23.94,1,489.6000000000001,22.42044,22.42044,13.4,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B3Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
658,J,CFM56-7B27E/B3,01P11CM123,0.85,CL,1.031,0.17,0.02,17.89,1,489.6000000000001,22.418509999999998,22.418509999999998,11.2,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B3Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
659,J,CFM56-7B27E/B3,01P11CM123,0.3,AP,0.343,2.82,0.05,9.09,1,489.6000000000001,22.4198025,22.4198025,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B3Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
660,J,CFM56-7B27E/B3,01P11CM123,0.07,TX,0.11,29.39,1.54,4.36,1,489.6000000000001,22.426491799999997,22.426491799999997,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B3Tech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
661,J,CFM56-7B27AE,01P11CM124,1.0,TO,1.293,0.31,0.03,23.94,1,489.6000000000001,22.42044,22.42044,13.4,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27AETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
662,J,CFM56-7B27AE,01P11CM124,0.85,CL,1.031,0.17,0.02,17.89,1,489.6000000000001,22.418509999999998,22.418509999999998,11.2,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27AETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
663,J,CFM56-7B27AE,01P11CM124,0.3,AP,0.343,2.82,0.05,9.09,1,489.6000000000001,22.4198025,22.4198025,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27AETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
664,J,CFM56-7B27AE,01P11CM124,0.07,TX,0.11,29.39,1.54,4.36,1,489.6000000000001,22.426491799999997,22.426491799999997,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27AETech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
665,J,CFM56-7B27E/F,01P11CM125,1.0,TO,1.293,0.31,0.03,23.94,1,489.6000000000001,22.42044,22.42044,13.4,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
666,J,CFM56-7B27E/F,01P11CM125,0.85,CL,1.031,0.17,0.02,17.89,1,489.6000000000001,22.418509999999998,22.418509999999998,11.2,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
667,J,CFM56-7B27E/F,01P11CM125,0.3,AP,0.343,2.82,0.05,9.09,1,489.6000000000001,22.4198025,22.4198025,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
668,J,CFM56-7B27E/F,01P11CM125,0.07,TX,0.11,29.39,1.54,4.36,1,489.6000000000001,22.426491799999997,22.426491799999997,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
669,J,CFM56-7B27E/B1F,01P11CM126,1.0,TO,1.293,0.31,0.03,23.94,1,489.6000000000001,22.42044,22.42044,13.4,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
670,J,CFM56-7B27E/B1F,01P11CM126,0.85,CL,1.031,0.17,0.02,17.89,1,489.6000000000001,22.418509999999998,22.418509999999998,11.2,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
671,J,CFM56-7B27E/B1F,01P11CM126,0.3,AP,0.343,2.82,0.05,9.09,1,489.6000000000001,22.4198025,22.4198025,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
672,J,CFM56-7B27E/B1F,01P11CM126,0.07,TX,0.11,29.39,1.54,4.36,1,489.6000000000001,22.426491799999997,22.426491799999997,2.1,13.38,Jet A,CFM International,EEDB,,,CFM56-7B27E/B1FTech Insertion,,,,,,,,TF,5.1,22.41699,1130531457292047.5
673,J,LEAP-1A26/26E1,17CM082,1.0,TO,0.855,0.22,0.02,18.77,1,489.6000000000001,10.84962,10.84962,1.3,1.6,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
674,J,LEAP-1A26/26E1,17CM082,0.85,CL,0.705,0.27,0.02,11.16,1,489.6000000000001,10.84884,10.84884,1.17,1.6,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
675,J,LEAP-1A26/26E1,17CM082,0.3,AP,0.242,2.74,0.04,8.67,1,489.6000000000001,10.84957,10.84957,1.31,1.6,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
676,J,LEAP-1A26/26E1,17CM082,0.07,TX,0.088,21.4,0.28,4.63,1,489.6000000000001,10.8490476,10.8490476,1.25,1.6,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
677,J,LEAP-1A35A/33/33B2/32/30,17CM083,1.0,TO,1.058,0.3,0.05,54.13,1,489.6000000000001,10.85307,10.85307,1.105,1.6,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
678,J,LEAP-1A35A/33/33B2/32/30,17CM083,0.85,CL,0.864,0.23,0.02,19.53,1,489.6000000000001,10.84884,10.84884,1.17,1.6,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
679,J,LEAP-1A35A/33/33B2/32/30,17CM083,0.3,AP,0.282,1.86,0.04,9.82,1,489.6000000000001,10.84957,10.84957,1.31,1.6,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
680,J,LEAP-1A35A/33/33B2/32/30,17CM083,0.07,TX,0.096,18.69,0.22,4.85,1,489.6000000000001,10.8486774,10.8486774,1.25,1.6,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
681,J,LEAP-1A24/24E1/23,20CM088,1.0,TO,0.745,0.24,0.02,17.59,1,489.6000000000001,10.84962,10.84962,1.3,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
682,J,LEAP-1A24/24E1/23,20CM088,0.85,CL,0.616,0.41,0.02,9.41,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
683,J,LEAP-1A24/24E1/23,20CM088,0.3,AP,0.219,3.53,0.05,8.02,1,489.6000000000001,10.850132499999999,10.850132499999999,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
684,J,LEAP-1A24/24E1/23,20CM088,0.07,TX,0.087,23.79,0.37,4.45,1,489.6000000000001,10.8496029,10.8496029,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
685,J,LEAP-1A26/26E1,20CM089,1.0,TO,0.861,0.24,0.02,30.8,1,489.6000000000001,10.84962,10.84962,1.3,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
686,J,LEAP-1A26/26E1,20CM089,0.85,CL,0.71,0.26,0.02,13.38,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
687,J,LEAP-1A26/26E1,20CM089,0.3,AP,0.244,2.65,0.04,8.75,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
688,J,LEAP-1A26/26E1,20CM089,0.07,TX,0.091,21.63,0.29,4.61,1,489.6000000000001,10.8491093,10.8491093,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
689,J,LEAP-1A35A/33/33B2/32/30,20CM090,1.0,TO,1.062,0.3,0.05,59.74,1,489.6000000000001,10.85307,10.85307,1.105,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
690,J,LEAP-1A35A/33/33B2/32/30,20CM090,0.85,CL,0.869,0.24,0.02,32.35,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
691,J,LEAP-1A35A/33/33B2/32/30,20CM090,0.3,AP,0.284,1.79,0.04,9.95,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
692,J,LEAP-1A35A/33/33B2/32/30,20CM090,0.07,TX,0.098,18.68,0.21,4.85,1,489.6000000000001,10.8486157,10.8486157,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
693,J,LEAP-1A26CJ,20CM091,1.0,TO,0.861,0.24,0.02,30.8,1,489.6000000000001,10.84962,10.84962,1.3,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
694,J,LEAP-1A26CJ,20CM091,0.85,CL,0.71,0.26,0.02,13.38,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
695,J,LEAP-1A26CJ,20CM091,0.3,AP,0.244,2.65,0.04,8.75,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
696,J,LEAP-1A26CJ,20CM091,0.07,TX,0.091,21.63,0.29,4.61,1,489.6000000000001,10.8491093,10.8491093,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
697,J,LEAP-1A29,20CM092,1.0,TO,0.946,0.27,0.04,49.48,1,489.6000000000001,10.85192,10.85192,1.105,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
698,J,LEAP-1A29,20CM092,0.85,CL,0.777,0.23,0.02,21.03,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
699,J,LEAP-1A29,20CM092,0.3,AP,0.261,2.21,0.04,9.27,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
700,J,LEAP-1A29,20CM092,0.07,TX,0.094,20.3,0.25,4.72,1,489.6000000000001,10.8488625,10.8488625,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
701,J,LEAP-1A29CJ,20CM093,1.0,TO,0.946,0.27,0.04,49.48,1,489.6000000000001,10.85192,10.85192,1.105,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
702,J,LEAP-1A29CJ,20CM093,0.85,CL,0.777,0.23,0.02,21.03,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
703,J,LEAP-1A29CJ,20CM093,0.3,AP,0.261,2.21,0.04,9.27,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
704,J,LEAP-1A29CJ,20CM093,0.07,TX,0.094,20.3,0.25,4.72,1,489.6000000000001,10.8488625,10.8488625,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
705,J,LEAP-1A24/24E1/23,01P20CM127,1.0,TO,0.745,0.24,0.02,17.59,1,489.6000000000001,10.84962,10.84962,1.3,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
706,J,LEAP-1A24/24E1/23,01P20CM127,0.85,CL,0.616,0.41,0.02,9.41,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
707,J,LEAP-1A24/24E1/23,01P20CM127,0.3,AP,0.219,3.53,0.05,8.02,1,489.6000000000001,10.850132499999999,10.850132499999999,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
708,J,LEAP-1A24/24E1/23,01P20CM127,0.07,TX,0.087,23.79,0.37,4.45,1,489.6000000000001,10.8496029,10.8496029,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A24/24E1/23TAPS II,,,,,,,,TF,11.3,10.84732,547051264356302.94
709,J,LEAP-1A26/26E1,01P20CM128,1.0,TO,0.861,0.24,0.02,30.8,1,489.6000000000001,10.84962,10.84962,1.3,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
710,J,LEAP-1A26/26E1,01P20CM128,0.85,CL,0.71,0.26,0.02,13.38,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
711,J,LEAP-1A26/26E1,01P20CM128,0.3,AP,0.244,2.65,0.04,8.75,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
712,J,LEAP-1A26/26E1,01P20CM128,0.07,TX,0.091,21.63,0.29,4.61,1,489.6000000000001,10.8491093,10.8491093,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26/26E1TAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
713,J,LEAP-1A26CJ,01P20CM129,1.0,TO,0.861,0.24,0.02,30.8,1,489.6000000000001,10.84962,10.84962,1.3,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
714,J,LEAP-1A26CJ,01P20CM129,0.85,CL,0.71,0.26,0.02,13.38,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
715,J,LEAP-1A26CJ,01P20CM129,0.3,AP,0.244,2.65,0.04,8.75,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
716,J,LEAP-1A26CJ,01P20CM129,0.07,TX,0.091,21.63,0.29,4.61,1,489.6000000000001,10.8491093,10.8491093,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A26CJTAPS II,,,,,,,,TF,11.1,10.84732,547051264356302.94
717,J,LEAP-1A29,01P20CM130,1.0,TO,0.946,0.27,0.04,49.48,1,489.6000000000001,10.85192,10.85192,1.105,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
718,J,LEAP-1A29,01P20CM130,0.85,CL,0.777,0.23,0.02,21.03,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
719,J,LEAP-1A29,01P20CM130,0.3,AP,0.261,2.21,0.04,9.27,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
720,J,LEAP-1A29,01P20CM130,0.07,TX,0.094,20.3,0.25,4.72,1,489.6000000000001,10.8488625,10.8488625,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29TAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
721,J,LEAP-1A29CJ,01P20CM131,1.0,TO,0.946,0.27,0.04,49.48,1,489.6000000000001,10.85192,10.85192,1.105,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
722,J,LEAP-1A29CJ,01P20CM131,0.85,CL,0.777,0.23,0.02,21.03,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
723,J,LEAP-1A29CJ,01P20CM131,0.3,AP,0.261,2.21,0.04,9.27,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
724,J,LEAP-1A29CJ,01P20CM131,0.07,TX,0.094,20.3,0.25,4.72,1,489.6000000000001,10.8488625,10.8488625,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A29CJTAPS II,,,,,,,,TF,10.7,10.84732,547051264356302.94
725,J,LEAP-1A35A/33/33B2/32/30,01P20CM132,1.0,TO,1.062,0.3,0.05,59.74,1,489.6000000000001,10.85307,10.85307,1.105,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
726,J,LEAP-1A35A/33/33B2/32/30,01P20CM132,0.85,CL,0.869,0.24,0.02,32.35,1,489.6000000000001,10.84884,10.84884,1.17,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
727,J,LEAP-1A35A/33/33B2/32/30,01P20CM132,0.3,AP,0.284,1.79,0.04,9.95,1,489.6000000000001,10.84957,10.84957,1.31,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
728,J,LEAP-1A35A/33/33B2/32/30,01P20CM132,0.07,TX,0.098,18.68,0.21,4.85,1,489.6000000000001,10.8486157,10.8486157,1.25,1.56,Jet A,CFM International,EEDB,,,LEAP-1A35A/33/33B2/32/30TAPS II,,,,,,,,TF,10.5,10.84732,547051264356302.94
