stage,count,source_modules,dispersion modules,timestamp
process(),1619,PointSource,AUSTAL2000,0.012997
process(),1620,PointSource,AUSTAL2000,0.012965
process(),1621,PointSource,AUSTAL2000,0.013036
process(),1622,PointSource,AUSTAL2000,0.012964
process(),1623,PointSource,AUSTAL2000,0.013037
process(),1624,PointSource,AUSTAL2000,0.012968
process(),1625,PointSource,AUSTAL2000,0.01305
process(),1626,PointSource,AUSTAL2000,0.012946
process(),1627,PointSource,AUSTAL2000,0.012054
process(),1628,PointSource,AUSTAL2000,0.013
process(),1629,PointSource,AUSTAL2000,0.013007
process(),1630,PointSource,AUSTAL2000,0.011938
process(),1631,PointSource,AUSTAL2000,0.013041
process(),1632,PointSource,AUSTAL2000,0.012959
process(),1633,PointSource,AUSTAL2000,0.015059
process(),1634,PointSource,AUSTAL2000,0.011977
process(),1635,PointSource,AUSTAL2000,0.022019
process(),1636,PointSource,AUSTAL2000,0.016946
process(),1637,PointSource,AUSTAL2000,0.013058
process(),1638,PointSource,AUSTAL2000,0.012941
process(),1639,PointSource,AUSTAL2000,0.012057
process(),1640,PointSource,AUSTAL2000,0.012982
process(),1641,PointSource,AUSTAL2000,0.013016
process(),1642,PointSource,AUSTAL2000,0.012945
process(),1643,PointSource,AUSTAL2000,0.013
process(),1644,PointSource,AUSTAL2000,0.013001
process(),1645,PointSource,AUSTAL2000,0.011999
process(),1646,PointSource,AUSTAL2000,0.013001
process(),1647,PointSource,AUSTAL2000,0.012999
process(),1648,PointSource,AUSTAL2000,0.013
process(),1649,PointSource,AUSTAL2000,0.013
process(),1650,PointSource,AUSTAL2000,0.013
process(),1651,PointSource,AUSTAL2000,0.013
process(),1652,PointSource,AUSTAL2000,0.013
process(),1653,PointSource,AUSTAL2000,0.013
process(),1654,PointSource,AUSTAL2000,0.013
process(),1655,PointSource,AUSTAL2000,0.013
process(),1656,PointSource,AUSTAL2000,0.012
process(),1657,PointSource,AUSTAL2000,0.013
process(),1658,PointSource,AUSTAL2000,0.013
process(),1659,PointSource,AUSTAL2000,0.013
process(),1660,PointSource,AUSTAL2000,0.013
process(),1661,PointSource,AUSTAL2000,0.017001
process(),1662,PointSource,AUSTAL2000,0.012999
process(),1663,PointSource,AUSTAL2000,0.013054
process(),1664,PointSource,AUSTAL2000,0.013947
process(),1665,PointSource,AUSTAL2000,0.012054
process(),1666,PointSource,AUSTAL2000,0.013
process(),1667,PointSource,AUSTAL2000,0.014
process(),1668,PointSource,AUSTAL2000,0.012945
process(),1669,PointSource,AUSTAL2000,0.014003
process(),1670,PointSource,AUSTAL2000,0.013022
process(),1671,PointSource,AUSTAL2000,0.012011
process(),1672,PointSource,AUSTAL2000,0.012964
process(),1673,PointSource,AUSTAL2000,0.01306
process(),1674,PointSource,AUSTAL2000,0.012971
process(),1675,PointSource,AUSTAL2000,0.012024
process(),1676,PointSource,AUSTAL2000,0.012999
process(),1677,PointSource,AUSTAL2000,0.013001
process(),1678,PointSource,AUSTAL2000,0.012946
process(),1679,PointSource,AUSTAL2000,0.012034
process(),1680,PointSource,AUSTAL2000,0.012965
process(),1681,PointSource,AUSTAL2000,0.013035
process(),1682,PointSource,AUSTAL2000,0.013043
process(),1683,PointSource,AUSTAL2000,0.011977
process(),1684,PointSource,AUSTAL2000,0.013002
process(),1685,PointSource,AUSTAL2000,0.01299
process(),1686,PointSource,AUSTAL2000,0.011953
process(),1687,PointSource,AUSTAL2000,0.01404
process(),1688,PointSource,AUSTAL2000,0.014961
process(),1689,PointSource,AUSTAL2000,0.014054
process(),1690,PointSource,AUSTAL2000,0.012998
process(),1691,PointSource,AUSTAL2000,0.014948
process(),1692,PointSource,AUSTAL2000,0.011999
process(),1693,PointSource,AUSTAL2000,0.013035
process(),1694,PointSource,AUSTAL2000,0.012967
process(),1695,PointSource,AUSTAL2000,0.013033
process(),1696,PointSource,AUSTAL2000,0.013965
process(),1697,PointSource,AUSTAL2000,0.013035
process(),1698,PointSource,AUSTAL2000,0.012965
process(),1699,PointSource,AUSTAL2000,0.012034
process(),1700,PointSource,AUSTAL2000,0.013967
process(),1701,PointSource,AUSTAL2000,0.011999
process(),1702,PointSource,AUSTAL2000,0.013
process(),1703,PointSource,AUSTAL2000,0.013002
process(),1704,PointSource,AUSTAL2000,0.012998
process(),1705,PointSource,AUSTAL2000,0.013
process(),1706,PointSource,AUSTAL2000,0.012
process(),1707,PointSource,AUSTAL2000,0.013
process(),1708,PointSource,AUSTAL2000,0.013
process(),1709,PointSource,AUSTAL2000,0.013001
process(),1710,PointSource,AUSTAL2000,0.012999
process(),1711,PointSource,AUSTAL2000,0.012
process(),1712,PointSource,AUSTAL2000,0.013
process(),1713,PointSource,AUSTAL2000,0.013
process(),1714,PointSource,AUSTAL2000,0.019001
process(),1715,PointSource,AUSTAL2000,0.017001
process(),1716,PointSource,AUSTAL2000,0.015
process(),1717,PointSource,AUSTAL2000,0.015
process(),1718,PointSource,AUSTAL2000,0.013999
process(),1719,PointSource,AUSTAL2000,0.014001
process(),1720,PointSource,AUSTAL2000,0.013002
process(),1721,PointSource,AUSTAL2000,0.011999
process(),1722,PointSource,AUSTAL2000,0.013
process(),1723,PointSource,AUSTAL2000,0.014002
process(),1724,PointSource,AUSTAL2000,0.013
process(),1725,PointSource,AUSTAL2000,0.011998
process(),1726,PointSource,AUSTAL2000,0.014001
process(),1727,PointSource,AUSTAL2000,0.013001
process(),1728,PointSource,AUSTAL2000,0.012999
process(),1729,PointSource,AUSTAL2000,0.012999
process(),1730,PointSource,AUSTAL2000,0.013
process(),1731,PointSource,AUSTAL2000,0.013001
process(),1732,PointSource,AUSTAL2000,0.013001
process(),1733,PointSource,AUSTAL2000,0.012999
process(),1734,PointSource,AUSTAL2000,0.012999
process(),1735,PointSource,AUSTAL2000,0.013001
process(),1736,PointSource,AUSTAL2000,0.011999
process(),1737,PointSource,AUSTAL2000,0.013001
process(),1738,PointSource,AUSTAL2000,0.012999
process(),1739,PointSource,AUSTAL2000,0.013
process(),1740,PointSource,AUSTAL2000,0.013
process(),1741,PointSource,AUSTAL2000,0.013001
process(),1742,PointSource,AUSTAL2000,0.013
process(),1743,PointSource,AUSTAL2000,0.012999
process(),1744,PointSource,AUSTAL2000,0.014001
process(),1745,PointSource,AUSTAL2000,0.016
process(),1746,PointSource,AUSTAL2000,0.012999
process(),1747,PointSource,AUSTAL2000,0.014001
process(),1748,PointSource,AUSTAL2000,0.013
process(),1749,PointSource,AUSTAL2000,0.013
process(),1750,PointSource,AUSTAL2000,0.012
process(),1751,PointSource,AUSTAL2000,0.012999
process(),1752,PointSource,AUSTAL2000,0.014
process(),1753,PointSource,AUSTAL2000,0.013001
process(),1754,PointSource,AUSTAL2000,0.013051
process(),1755,PointSource,AUSTAL2000,0.012983
process(),1756,PointSource,AUSTAL2000,0.012965
process(),1757,PointSource,AUSTAL2000,0.013052
process(),1758,PointSource,AUSTAL2000,0.011945
process(),1759,PointSource,AUSTAL2000,0.013055
process(),1760,PointSource,AUSTAL2000,0.013
process(),1761,PointSource,AUSTAL2000,0.012948
process(),1762,PointSource,AUSTAL2000,0.012997
process(),1763,PointSource,AUSTAL2000,0.013042
process(),1764,PointSource,AUSTAL2000,0.011958
process(),1765,PointSource,AUSTAL2000,0.013039
process(),1766,PointSource,AUSTAL2000,0.012997
process(),1767,PointSource,AUSTAL2000,0.012019
process(),1768,PointSource,AUSTAL2000,0.013053
process(),1769,PointSource,AUSTAL2000,0.013001
process(),1770,PointSource,AUSTAL2000,0.012948
process(),1771,PointSource,AUSTAL2000,0.012037
process(),1772,PointSource,AUSTAL2000,0.015015
process(),1773,PointSource,AUSTAL2000,0.015999
process(),1774,PointSource,AUSTAL2000,0.012001
process(),1775,PointSource,AUSTAL2000,0.013002
process(),1776,PointSource,AUSTAL2000,0.013943
process(),1777,PointSource,AUSTAL2000,0.013
process(),1778,PointSource,AUSTAL2000,0.013054
process(),1779,PointSource,AUSTAL2000,0.013001
process(),1780,PointSource,AUSTAL2000,0.012945
process(),1781,PointSource,AUSTAL2000,0.012054
process(),1782,PointSource,AUSTAL2000,0.012946
process(),1783,PointSource,AUSTAL2000,0.013056
process(),1784,PointSource,AUSTAL2000,0.013003
process(),1785,PointSource,AUSTAL2000,0.011995
process(),1786,PointSource,AUSTAL2000,0.012945
process(),1787,PointSource,AUSTAL2000,0.013055
process(),1788,PointSource,AUSTAL2000,0.012945
process(),1789,PointSource,AUSTAL2000,0.014003
process(),1790,PointSource,AUSTAL2000,0.011998
process(),1791,PointSource,AUSTAL2000,0.013052
process(),1792,PointSource,AUSTAL2000,0.012947
process(),1793,PointSource,AUSTAL2000,0.013054
process(),1794,PointSource,AUSTAL2000,0.014967
process(),1795,PointSource,AUSTAL2000,0.01498
process(),1796,PointSource,AUSTAL2000,0.015002
process(),1797,PointSource,AUSTAL2000,0.013998
process(),1798,PointSource,AUSTAL2000,0.013
process(),1799,PointSource,AUSTAL2000,0.012999
process(),1800,PointSource,AUSTAL2000,0.015
process(),1801,PointSource,AUSTAL2000,0.013
process(),1802,PointSource,AUSTAL2000,0.013
process(),1803,PointSource,AUSTAL2000,0.012
process(),1804,PointSource,AUSTAL2000,0.013
process(),1805,PointSource,AUSTAL2000,0.013
process(),1806,PointSource,AUSTAL2000,0.013
process(),1807,PointSource,AUSTAL2000,0.012
process(),1808,PointSource,AUSTAL2000,0.013
process(),1809,PointSource,AUSTAL2000,0.013
process(),1810,PointSource,AUSTAL2000,0.013
process(),1811,PointSource,AUSTAL2000,0.013001
process(),1812,PointSource,AUSTAL2000,0.011999
process(),1813,PointSource,AUSTAL2000,0.013
process(),1814,PointSource,AUSTAL2000,0.013
process(),1815,PointSource,AUSTAL2000,0.012704
process(),1816,PointSource,AUSTAL2000,0.0
process(),1817,PointSource,AUSTAL2000,0.015628
process(),1818,PointSource,AUSTAL2000,0.015627
process(),1819,PointSource,AUSTAL2000,0.015654
process(),1820,PointSource,AUSTAL2000,0.012763
process(),1821,PointSource,AUSTAL2000,0.015637
process(),1822,PointSource,AUSTAL2000,0.015625
process(),1823,PointSource,AUSTAL2000,0.0
process(),1824,PointSource,AUSTAL2000,0.015626
process(),1825,PointSource,AUSTAL2000,0.015628
process(),1826,PointSource,AUSTAL2000,0.01562
process(),1827,PointSource,AUSTAL2000,0.015626
process(),1828,PointSource,AUSTAL2000,0.0
process(),1829,PointSource,AUSTAL2000,0.015625
process(),1830,PointSource,AUSTAL2000,0.015626
process(),1831,PointSource,AUSTAL2000,0.015625
process(),1832,PointSource,AUSTAL2000,0.015624
process(),1833,PointSource,AUSTAL2000,0.015624
process(),1834,PointSource,AUSTAL2000,0.0
process(),1835,PointSource,AUSTAL2000,0.015627
process(),1836,PointSource,AUSTAL2000,0.016903
process(),1837,PointSource,AUSTAL2000,0.015635
process(),1838,PointSource,AUSTAL2000,0.015625
process(),1839,PointSource,AUSTAL2000,0.0
process(),1840,PointSource,AUSTAL2000,0.015626
process(),1841,PointSource,AUSTAL2000,0.015626
process(),1842,PointSource,AUSTAL2000,0.015626
process(),1843,PointSource,AUSTAL2000,0.015623
process(),1844,PointSource,AUSTAL2000,0.015624
process(),1845,PointSource,AUSTAL2000,0.0
process(),1846,PointSource,AUSTAL2000,0.015627
process(),1847,PointSource,AUSTAL2000,0.015627
process(),1848,PointSource,AUSTAL2000,0.015621
process(),1849,PointSource,AUSTAL2000,0.015626
process(),1850,PointSource,AUSTAL2000,0.0
process(),1851,PointSource,AUSTAL2000,0.015625
process(),1852,PointSource,AUSTAL2000,0.015626
process(),1853,PointSource,AUSTAL2000,0.022767
process(),1854,PointSource,AUSTAL2000,0.012999
process(),1855,PointSource,AUSTAL2000,0.012
process(),1856,PointSource,AUSTAL2000,0.013999
process(),1857,PointSource,AUSTAL2000,0.015055
process(),1858,PointSource,AUSTAL2000,0.012945
process(),1859,PointSource,AUSTAL2000,0.013041
process(),1860,PointSource,AUSTAL2000,0.01296
process(),1861,PointSource,AUSTAL2000,0.013
process(),1862,PointSource,AUSTAL2000,0.013
process(),1863,PointSource,AUSTAL2000,0.013
process(),1864,PointSource,AUSTAL2000,0.013
process(),1865,PointSource,AUSTAL2000,0.012999
process(),1866,PointSource,AUSTAL2000,0.013002
process(),1867,PointSource,AUSTAL2000,0.012999
process(),1868,PointSource,AUSTAL2000,0.013001
process(),1869,PointSource,AUSTAL2000,0.011999
process(),1870,PointSource,AUSTAL2000,0.013
process(),1871,PointSource,AUSTAL2000,0.013
process(),1872,PointSource,AUSTAL2000,0.013999
process(),1873,PointSource,AUSTAL2000,0.013001
process(),1874,PointSource,AUSTAL2000,0.012
process(),1875,PointSource,AUSTAL2000,0.013
process(),1876,PointSource,AUSTAL2000,0.015001
process(),1877,PointSource,AUSTAL2000,0.013
process(),1878,PointSource,AUSTAL2000,0.011999
process(),1879,PointSource,AUSTAL2000,0.013
process(),1880,PointSource,AUSTAL2000,0.013
process(),1881,PointSource,AUSTAL2000,0.013
process(),1882,PointSource,AUSTAL2000,0.020001
process(),1883,PointSource,AUSTAL2000,0.013998
process(),1884,PointSource,AUSTAL2000,0.013
process(),1885,PointSource,AUSTAL2000,0.013
process(),1886,PointSource,AUSTAL2000,0.012
process(),1887,PointSource,AUSTAL2000,0.01304
process(),1888,PointSource,AUSTAL2000,0.013174
process(),1889,PointSource,AUSTAL2000,0.013841
process(),1890,PointSource,AUSTAL2000,0.012989
process(),1891,PointSource,AUSTAL2000,0.012993
process(),1892,PointSource,AUSTAL2000,0.013018
process(),1893,PointSource,AUSTAL2000,0.011948
process(),1894,PointSource,AUSTAL2000,0.012997
process(),1895,PointSource,AUSTAL2000,0.013057
process(),1896,PointSource,AUSTAL2000,0.012943
process(),1897,PointSource,AUSTAL2000,0.012039
process(),1898,PointSource,AUSTAL2000,0.012963
process(),1899,PointSource,AUSTAL2000,0.013057
process(),1900,PointSource,AUSTAL2000,0.012941
process(),1901,PointSource,AUSTAL2000,0.013055
process(),1902,PointSource,AUSTAL2000,0.012945
process(),1903,PointSource,AUSTAL2000,0.012
process(),1904,PointSource,AUSTAL2000,0.013
process(),1905,PointSource,AUSTAL2000,0.013
process(),1906,PointSource,AUSTAL2000,0.013
process(),1907,PointSource,AUSTAL2000,0.012
process(),1908,PointSource,AUSTAL2000,0.013
process(),1909,PointSource,AUSTAL2000,0.013
process(),1910,PointSource,AUSTAL2000,0.013001
process(),1911,PointSource,AUSTAL2000,0.016
process(),1912,PointSource,AUSTAL2000,0.013
process(),1913,PointSource,AUSTAL2000,0.012999
process(),1914,PointSource,AUSTAL2000,0.013001
process(),1915,PointSource,AUSTAL2000,0.012999
process(),1916,PointSource,AUSTAL2000,0.013
process(),1917,PointSource,AUSTAL2000,0.013001
process(),1918,PointSource,AUSTAL2000,0.011999
process(),1919,PointSource,AUSTAL2000,0.013054
process(),1920,PointSource,AUSTAL2000,0.013002
process(),1921,PointSource,AUSTAL2000,0.01299
process(),1922,PointSource,AUSTAL2000,0.012009
process(),1923,PointSource,AUSTAL2000,0.013
process(),1924,PointSource,AUSTAL2000,0.013002
process(),1925,PointSource,AUSTAL2000,0.012998
process(),1926,PointSource,AUSTAL2000,0.012976
process(),1927,PointSource,AUSTAL2000,0.013009
process(),1928,PointSource,AUSTAL2000,0.01296
process(),1929,PointSource,AUSTAL2000,0.014008
process(),1930,PointSource,AUSTAL2000,0.012993
process(),1931,PointSource,AUSTAL2000,0.013033
process(),1932,PointSource,AUSTAL2000,0.013007
process(),1933,PointSource,AUSTAL2000,0.012012
process(),1934,PointSource,AUSTAL2000,0.012947
process(),1935,PointSource,AUSTAL2000,0.013055
process(),1936,PointSource,AUSTAL2000,0.013001
process(),1937,PointSource,AUSTAL2000,0.012983
process(),1938,PointSource,AUSTAL2000,0.013016
process(),1939,PointSource,AUSTAL2000,0.015981
process(),1940,PointSource,AUSTAL2000,0.035019
process(),1941,PointSource,AUSTAL2000,0.013
process(),1942,PointSource,AUSTAL2000,0.012985
process(),1943,PointSource,AUSTAL2000,0.013016
process(),1944,PointSource,AUSTAL2000,0.013002
process(),1945,PointSource,AUSTAL2000,0.012949
process(),1946,PointSource,AUSTAL2000,0.011993
process(),1947,PointSource,AUSTAL2000,0.013036
process(),1948,PointSource,AUSTAL2000,0.012964
process(),1949,PointSource,AUSTAL2000,0.013058
process(),1950,PointSource,AUSTAL2000,0.013943
process(),1951,PointSource,AUSTAL2000,0.013
process(),1952,PointSource,AUSTAL2000,0.013
process(),1953,PointSource,AUSTAL2000,0.013
process(),1954,PointSource,AUSTAL2000,0.013001
process(),1955,PointSource,AUSTAL2000,0.012999
process(),1956,PointSource,AUSTAL2000,0.013
process(),1957,PointSource,AUSTAL2000,0.012
process(),1958,PointSource,AUSTAL2000,0.019
process(),1959,PointSource,AUSTAL2000,0.013
process(),1960,PointSource,AUSTAL2000,0.013
process(),1961,PointSource,AUSTAL2000,0.014999
process(),1962,PointSource,AUSTAL2000,0.018002
process(),1963,PointSource,AUSTAL2000,0.011998
process(),1964,PointSource,AUSTAL2000,0.013001
process(),1965,PointSource,AUSTAL2000,0.013999
process(),1966,PointSource,AUSTAL2000,0.013
process(),1967,PointSource,AUSTAL2000,0.015
process(),1968,PointSource,AUSTAL2000,0.013
process(),1969,PointSource,AUSTAL2000,0.013035
process(),1970,PointSource,AUSTAL2000,0.012965
process(),1971,PointSource,AUSTAL2000,0.013007
process(),1972,PointSource,AUSTAL2000,0.013027
process(),1973,PointSource,AUSTAL2000,0.019972
process(),1974,PointSource,AUSTAL2000,0.013049
process(),1975,PointSource,AUSTAL2000,0.013008
process(),1976,PointSource,AUSTAL2000,0.012992
process(),1977,PointSource,AUSTAL2000,0.011986
process(),1978,PointSource,AUSTAL2000,0.013015
process(),1979,PointSource,AUSTAL2000,0.012944
process(),1980,PointSource,AUSTAL2000,0.013055
process(),1981,PointSource,AUSTAL2000,0.012949
process(),1982,PointSource,AUSTAL2000,0.012032
process(),1983,PointSource,AUSTAL2000,0.012964
process(),1984,PointSource,AUSTAL2000,0.013036
process(),1985,PointSource,AUSTAL2000,0.012965
process(),1986,PointSource,AUSTAL2000,0.013023
process(),1987,PointSource,AUSTAL2000,0.012031
process(),1988,PointSource,AUSTAL2000,0.012984
process(),1989,PointSource,AUSTAL2000,0.013964
process(),1990,PointSource,AUSTAL2000,0.014057
process(),1991,PointSource,AUSTAL2000,0.01294
process(),1992,PointSource,AUSTAL2000,0.013062
process(),1993,PointSource,AUSTAL2000,0.01294
process(),1994,PointSource,AUSTAL2000,0.014034
process(),1995,PointSource,AUSTAL2000,0.015965
process(),1996,PointSource,AUSTAL2000,0.013003
process(),1997,PointSource,AUSTAL2000,0.012996
process(),1998,PointSource,AUSTAL2000,0.013036
process(),1999,PointSource,AUSTAL2000,0.013006
process(),2000,PointSource,AUSTAL2000,0.012017
process(),2001,PointSource,AUSTAL2000,0.030942
process(),2002,PointSource,AUSTAL2000,0.013
process(),2003,PointSource,AUSTAL2000,0.013
process(),2004,PointSource,AUSTAL2000,0.013
process(),2005,PointSource,AUSTAL2000,0.013
process(),2006,PointSource,AUSTAL2000,0.013
process(),2007,PointSource,AUSTAL2000,0.013
process(),2008,PointSource,AUSTAL2000,0.013
process(),2009,PointSource,AUSTAL2000,0.013
process(),2010,PointSource,AUSTAL2000,0.013
process(),2011,PointSource,AUSTAL2000,0.013
process(),2012,PointSource,AUSTAL2000,0.013
process(),2013,PointSource,AUSTAL2000,0.013001
process(),2014,PointSource,AUSTAL2000,0.012999
process(),2015,PointSource,AUSTAL2000,0.014001
process(),2016,PointSource,AUSTAL2000,0.012999
process(),2017,PointSource,AUSTAL2000,0.013
process(),2018,PointSource,AUSTAL2000,0.013
process(),2019,PointSource,AUSTAL2000,0.013
process(),2020,PointSource,AUSTAL2000,0.013
process(),2021,PointSource,AUSTAL2000,0.013
process(),2022,PointSource,AUSTAL2000,0.013
process(),2023,PointSource,AUSTAL2000,0.015
process(),2024,PointSource,AUSTAL2000,0.013
process(),2025,PointSource,AUSTAL2000,0.013
process(),2026,PointSource,AUSTAL2000,0.013
process(),2027,PointSource,AUSTAL2000,0.013
process(),2028,PointSource,AUSTAL2000,0.013
process(),2029,PointSource,AUSTAL2000,0.013
process(),2030,PointSource,AUSTAL2000,0.013
process(),2031,PointSource,AUSTAL2000,0.013
process(),2032,PointSource,AUSTAL2000,0.012
process(),2033,PointSource,AUSTAL2000,0.012999
process(),2034,PointSource,AUSTAL2000,0.018001
process(),2035,PointSource,AUSTAL2000,0.013
process(),2036,PointSource,AUSTAL2000,0.012999
process(),2037,PointSource,AUSTAL2000,0.013001
process(),2038,PointSource,AUSTAL2000,0.013
process(),2039,PointSource,AUSTAL2000,0.013
process(),2040,PointSource,AUSTAL2000,0.013
process(),2041,PointSource,AUSTAL2000,0.013
process(),2042,PointSource,AUSTAL2000,0.014
process(),2043,PointSource,AUSTAL2000,0.012
process(),2044,PointSource,AUSTAL2000,0.012999
process(),2045,PointSource,AUSTAL2000,0.013001
process(),2046,PointSource,AUSTAL2000,0.013
process(),2047,PointSource,AUSTAL2000,0.013
process(),2048,PointSource,AUSTAL2000,0.013
process(),2049,PointSource,AUSTAL2000,0.014
process(),2050,PointSource,AUSTAL2000,0.016
process(),2051,PointSource,AUSTAL2000,0.016
process(),2052,PointSource,AUSTAL2000,0.013
process(),2053,PointSource,AUSTAL2000,0.012999
process(),2054,PointSource,AUSTAL2000,0.012001
process(),2055,PointSource,AUSTAL2000,0.012999
process(),2056,PointSource,AUSTAL2000,0.013001
process(),2057,PointSource,AUSTAL2000,0.013
process(),2058,PointSource,AUSTAL2000,0.013
process(),2059,PointSource,AUSTAL2000,0.013
process(),2060,PointSource,AUSTAL2000,0.013
process(),2061,PointSource,AUSTAL2000,0.013
process(),2062,PointSource,AUSTAL2000,0.013
process(),2063,PointSource,AUSTAL2000,0.013
process(),2064,PointSource,AUSTAL2000,0.013
process(),2065,PointSource,AUSTAL2000,0.013
process(),2066,PointSource,AUSTAL2000,0.012
process(),2067,PointSource,AUSTAL2000,0.013
process(),2068,PointSource,AUSTAL2000,0.013
process(),2069,PointSource,AUSTAL2000,0.013
process(),2070,PointSource,AUSTAL2000,0.013
process(),2071,PointSource,AUSTAL2000,0.013001
process(),2072,PointSource,AUSTAL2000,0.011999
process(),2073,PointSource,AUSTAL2000,0.013
process(),2074,PointSource,AUSTAL2000,0.013
process(),2075,PointSource,AUSTAL2000,0.014002
process(),2076,PointSource,AUSTAL2000,0.012999
process(),2077,PointSource,AUSTAL2000,0.013
process(),2078,PointSource,AUSTAL2000,0.012999
process(),2079,PointSource,AUSTAL2000,0.013053
process(),2080,PointSource,AUSTAL2000,0.012981
process(),2081,PointSource,AUSTAL2000,0.011965
process(),2082,PointSource,AUSTAL2000,0.013056
process(),2083,PointSource,AUSTAL2000,0.012998
process(),2084,PointSource,AUSTAL2000,0.012988
process(),2085,PointSource,AUSTAL2000,0.012014
process(),2086,PointSource,AUSTAL2000,0.012997
process(),2087,PointSource,AUSTAL2000,0.013004
process(),2088,PointSource,AUSTAL2000,0.012979
process(),2089,PointSource,AUSTAL2000,0.012966
process(),2090,PointSource,AUSTAL2000,0.011998
process(),2091,PointSource,AUSTAL2000,0.013055
process(),2092,PointSource,AUSTAL2000,0.013002
process(),2093,PointSource,AUSTAL2000,0.012998
process(),2094,PointSource,AUSTAL2000,0.012948
process(),2095,PointSource,AUSTAL2000,0.012054
process(),2096,PointSource,AUSTAL2000,0.012983
process(),2097,PointSource,AUSTAL2000,0.013017
process(),2098,PointSource,AUSTAL2000,0.012944
process(),2099,PointSource,AUSTAL2000,0.013038
process(),2100,PointSource,AUSTAL2000,0.012017
process(),2101,PointSource,AUSTAL2000,0.013991
process(),2102,PointSource,AUSTAL2000,0.012954
process(),2103,PointSource,AUSTAL2000,0.013035
process(),2104,PointSource,AUSTAL2000,0.012964
process(),2105,PointSource,AUSTAL2000,0.014001
process(),2106,PointSource,AUSTAL2000,0.01704
process(),2107,PointSource,AUSTAL2000,0.012996
process(),2108,PointSource,AUSTAL2000,0.011963
process(),2109,PointSource,AUSTAL2000,0.013056
process(),2110,PointSource,AUSTAL2000,0.012945
process(),2111,PointSource,AUSTAL2000,0.013
process(),2112,PointSource,AUSTAL2000,0.013
process(),2113,PointSource,AUSTAL2000,0.013082
process(),2114,PointSource,AUSTAL2000,0.01292
process(),2115,PointSource,AUSTAL2000,0.012052
process(),2116,PointSource,AUSTAL2000,0.012983
process(),2117,PointSource,AUSTAL2000,0.012998
process(),2118,PointSource,AUSTAL2000,0.012965
process(),2119,PointSource,AUSTAL2000,0.013055
process(),2120,PointSource,AUSTAL2000,0.012999
process(),2121,PointSource,AUSTAL2000,0.013
process(),2122,PointSource,AUSTAL2000,0.013001
process(),2123,PointSource,AUSTAL2000,0.012999
process(),2124,PointSource,AUSTAL2000,0.012953
process(),2125,PointSource,AUSTAL2000,0.012047
process(),2126,PointSource,AUSTAL2000,0.012981
process(),2127,PointSource,AUSTAL2000,0.013025
process(),2128,PointSource,AUSTAL2000,0.012944
process(),2129,PointSource,AUSTAL2000,0.013051
process(),2130,PointSource,AUSTAL2000,0.013002
process(),2131,PointSource,AUSTAL2000,0.012997
process(),2132,PointSource,AUSTAL2000,0.013003
process(),2133,PointSource,AUSTAL2000,0.013997
process(),2134,PointSource,AUSTAL2000,0.014945
process(),2135,PointSource,AUSTAL2000,0.013055
process(),2136,PointSource,AUSTAL2000,0.012003
process(),2137,PointSource,AUSTAL2000,0.012943
process(),2138,PointSource,AUSTAL2000,0.012999
process(),2139,PointSource,AUSTAL2000,0.013055
process(),2140,PointSource,AUSTAL2000,0.013
process(),2141,PointSource,AUSTAL2000,0.012981
process(),2142,PointSource,AUSTAL2000,0.013
process(),2143,PointSource,AUSTAL2000,0.013021
process(),2144,PointSource,AUSTAL2000,0.012998
process(),2145,PointSource,AUSTAL2000,0.013
process(),2146,PointSource,AUSTAL2000,0.012946
process(),2147,PointSource,AUSTAL2000,0.013052
process(),2148,PointSource,AUSTAL2000,0.012002
process(),2149,PointSource,AUSTAL2000,0.013
process(),2150,PointSource,AUSTAL2000,0.012945
process(),2151,PointSource,AUSTAL2000,0.013038
process(),2152,PointSource,AUSTAL2000,0.012963
process(),2153,PointSource,AUSTAL2000,0.013042
process(),2154,PointSource,AUSTAL2000,0.013016
process(),2155,PointSource,AUSTAL2000,0.013977
process(),2156,PointSource,AUSTAL2000,0.013019
process(),2157,PointSource,AUSTAL2000,0.013001
process(),2158,PointSource,AUSTAL2000,0.012945
process(),2159,PointSource,AUSTAL2000,0.013008
process(),2160,PointSource,AUSTAL2000,0.013046
process(),2161,PointSource,AUSTAL2000,0.012945
process(),2162,PointSource,AUSTAL2000,0.015038
process(),2163,PointSource,AUSTAL2000,0.012999
process(),2164,PointSource,AUSTAL2000,0.012022
process(),2165,PointSource,AUSTAL2000,0.012998
process(),2166,PointSource,AUSTAL2000,0.012998
process(),2167,PointSource,AUSTAL2000,0.013003
process(),2168,PointSource,AUSTAL2000,0.016973
process(),2169,PointSource,AUSTAL2000,0.01297
process(),2170,PointSource,AUSTAL2000,0.013
process(),2171,PointSource,AUSTAL2000,0.012054
process(),2172,PointSource,AUSTAL2000,0.013
process(),2173,PointSource,AUSTAL2000,0.013
process(),2174,PointSource,AUSTAL2000,0.012982
process(),2175,PointSource,AUSTAL2000,0.012964
process(),2176,PointSource,AUSTAL2000,0.013056
process(),2177,PointSource,AUSTAL2000,0.013001
process(),2178,PointSource,AUSTAL2000,0.012997
process(),2179,PointSource,AUSTAL2000,0.013004
process(),2180,PointSource,AUSTAL2000,0.013967
process(),2181,PointSource,AUSTAL2000,0.012974
process(),2182,PointSource,AUSTAL2000,0.013038
process(),2183,PointSource,AUSTAL2000,0.013017
