vehicle_category,fuel,euro_standard,country,pollutant,hot-cold-evaporation,evaporation_split,10,20,30,40,50,60,70,80,90,100,110,120,130
Light Commercial Vehicles,Petrol,Euro 4,EU27,CO2,Hot,,356.3831062725417,301.1497935157381,254.8881288556351,217.5981122922327,189.2797438255309,169.9330234555296,159.557951182229,158.1545270056291,165.7227509257297,182.2626229425309,207.7741430560328,242.2573112662352,242.2573112662352
Light Commercial Vehicles,Petrol,Euro 4,EU27,NOx,Hot,,0.05835500000000642,0.05161999999999908,0.0463949999999953,0.04267999999999506,0.04047499999999839,0.03978000000000525,0.04059500000001567,0.04292000000002964,0.04675500000004718,0.05210000000006824,0.05895500000009288,0.06732000000012105,0.06732000000012105
Light Commercial Vehicles,Petrol,Euro 4,EU27,PM2.5,Hot,,0.001418038918934068,0.001289910157309523,0.001185847807925441,0.001105851870781821,0.001049922345878664,0.00101805923321597,0.001010262532793739,0.00102653224461197,0.001066868368670663,0.00113127090496982,0.001219739853509439,0.001332275214289521,0.001332275214289521
Light Commercial Vehicles,Petrol,Euro 4,EU27,SO2,Hot,,0.001167462424066444,0.0009865256286197897,0.000834978728065727,0.0007128217224042555,0.0006200546116353753,0.0005566773957590864,0.0005226900747753888,0.0005180926486842827,0.0005428851174857675,0.0005970674811798439,0.0006806397397665114,0.0007936018932457707,0.0007936018932457707
Light Commercial Vehicles,Petrol,Euro 4,EU27,VOC,Hot,,0.02683620000000008,0.02159280000000004,0.0170418,0.01318319999999997,0.01001699999999996,0.007543199999999951,0.005761799999999956,0.00467279999999997,0.00427619999999999,0.004572000000000024,0.005560200000000067,0.007240800000000117,0.007240800000000117
Light Commercial Vehicles,Petrol,Euro 4,Estonia,CO,Hot,,4.004656593823717,2.869341951524512,1.937345596101358,1.208667527554258,0.6833077458832104,0.3612662510882165,0.2425430431692757,0.3271381221263878,0.6150514879595512,1.106283140668769,1.800833080254041,2.698701306715363,2.698701306715363
Light Commercial Vehicles,Petrol,Euro 4,Estonia,CO2,Hot,,406.4202312146428,343.9835965315006,291.4239271696773,248.7412231291727,215.9354844099871,193.0067110121202,179.9549029355721,176.7800601803429,183.4821827464326,200.061270633841,226.5173238425682,262.8503423726143,262.8503423726143
Light Commercial Vehicles,Petrol,Euro 4,Estonia,NOx,Hot,,0.05838038207996284,0.05170814163183172,0.04652860559339307,0.0428417739646469,0.04064764674559321,0.039946223936232,0.04073750553656327,0.04302149154658702,0.04679818196630324,0.05206757679571195,0.05882967603481314,0.0670844796836068,0.0670844796836068
Light Commercial Vehicles,Petrol,Euro 4,Estonia,PM2.5,Hot,,0.001418038918934069,0.001289910157309524,0.001185847807925442,0.001105851870781822,0.001049922345878665,0.00101805923321597,0.001010262532793738,0.001026532244611969,0.001066868368670663,0.00113127090496982,0.001219739853509439,0.001332275214289521,0.001332275214289521
Light Commercial Vehicles,Petrol,Euro 4,Estonia,SO2,Hot,,0.00108408557800272,0.0009175420597415153,0.0007773443649332279,0.0006634924935778574,0.0005759864456754044,0.0005148262212258684,0.0004800118202292496,0.0004715432426855481,0.0004894204885947637,0.0005336435579568965,0.0006042124507719464,0.0007011271670399135,0.0007011271670399135
Light Commercial Vehicles,Petrol,Euro 4,Estonia,VOC,Hot,,0.02686902028251641,0.02170677148157946,0.01721455862847375,0.01339238172319931,0.01024024076575611,0.007758135756144171,0.005946066694363483,0.004804033580414049,0.004332036414295862,0.004530075196008936,0.005398149925553257,0.006936260602928838,0.006936260602928838
Light Commercial Vehicles,Petrol,Euro 4,Finland,CO,Hot,,3.998960000002718,2.849560000000718,1.907359999999379,1.172359999998701,0.6445599999986849,0.323959999999329,0.2105600000006342,0.3043600000026014,0.6053600000052288,1.113560000008518,1.828960000012468,2.75156000001708,2.75156000001708
Light Commercial Vehicles,Petrol,Euro 4,Finland,CO2,Hot,,341.460890805034,288.6211298113327,244.4151522647788,208.8429581653723,181.9045475131132,163.5999203080014,153.9290765500371,152.8920162392201,160.4887393755504,176.7192459590282,201.5835359896534,235.0816094674259,235.0816094674259
Light Commercial Vehicles,Petrol,Euro 4,Finland,NOx,Hot,,0.05835500000000649,0.05161999999999912,0.04639499999999531,0.04267999999999506,0.04047499999999837,0.03978000000000524,0.04059500000001566,0.04292000000002966,0.0467550000000472,0.05210000000006831,0.05895500000009297,0.0673200000001212,0.0673200000001212
Light Commercial Vehicles,Petrol,Euro 4,Finland,PM2.5,Hot,,0.001418038918934069,0.001289910157309524,0.001185847807925442,0.001105851870781822,0.001049922345878665,0.001018059233215971,0.001010262532793739,0.001026532244611971,0.001066868368670664,0.001131270904969821,0.00121973985350944,0.001332275214289522,0.001332275214289522
Light Commercial Vehicles,Petrol,Euro 4,Finland,SO2,Hot,,0.001177906999088526,0.0009956304163797219,0.0008431370218042152,0.0007204268153620055,0.000627499797053093,0.0005643559668774778,0.0005309953248351598,0.000527417870926139,0.0005536236051504153,0.0006096125275079889,0.0006953846379988595,0.0008109399366230277,0.0008109399366230277
Light Commercial Vehicles,Petrol,Euro 4,Finland,VOC,Hot,,0.02683620000000009,0.02159280000000004,0.01704180000000001,0.01318319999999998,0.01001699999999996,0.007543199999999958,0.005761799999999956,0.004672799999999967,0.004276199999999987,0.004572000000000014,0.00556020000000005,0.007240800000000103,0.007240800000000103
Light Commercial Vehicles,Petrol,Euro 4,France,CO,Hot,,3.998960000002722,2.849560000000722,1.907359999999382,1.172359999998704,0.6445599999986884,0.3239599999993326,0.2105600000006378,0.304360000002605,0.6053600000052324,1.113560000008522,1.828960000012472,2.751560000017084,2.751560000017084
Light Commercial Vehicles,Petrol,Euro 4,France,CO2,Hot,,372.214727791184,314.4325489594713,265.9760599692798,226.8452608206096,197.0401515134606,176.5607320478329,165.4070024237263,163.578962641141,171.0766127000769,187.899952600534,214.0489823425125,249.5237019260122,249.5237019260122
Light Commercial Vehicles,Petrol,Euro 4,France,NOx,Hot,,0.05835500000000644,0.0516199999999991,0.0463949999999953,0.04267999999999506,0.04047499999999837,0.03978000000000523,0.04059500000001566,0.04292000000002964,0.04675500000004718,0.05210000000006826,0.05895500000009292,0.06732000000012112,0.06732000000012112
Light Commercial Vehicles,Petrol,Euro 4,France,PM2.5,Hot,,0.00141803891893407,0.001289910157309525,0.001185847807925443,0.001105851870781823,0.001049922345878666,0.001018059233215971,0.001010262532793739,0.00102653224461197,0.001066868368670664,0.00113127090496982,0.001219739853509439,0.001332275214289521,0.001332275214289521
Light Commercial Vehicles,Petrol,Euro 4,France,SO2,Hot,,0.001166889626464218,0.0009857430461734668,0.0008338324147133024,0.0007111577320837248,0.000617718998284734,0.0005535162133163299,0.0005185493771785127,0.0005128184898712822,0.0005363235513946385,0.0005890645617485817,0.0006710415209331116,0.0007822544289482279,0.0007822544289482279
Light Commercial Vehicles,Petrol,Euro 4,France,VOC,Hot,,0.02683620000000011,0.02159280000000005,0.01704180000000001,0.01318319999999998,0.01001699999999997,0.007543199999999955,0.005761799999999959,0.004672799999999974,0.004276199999999994,0.004572000000000031,0.005560200000000078,0.00724080000000013,0.00724080000000013
Light Commercial Vehicles,Petrol,Euro 4,Germany,CO,Hot,,3.998960000002722,2.849560000000721,1.907359999999382,1.172359999998704,0.6445599999986866,0.3239599999993317,0.2105600000006369,0.3043600000026032,0.6053600000052315,1.113560000008519,1.828960000012469,2.751560000017081,2.751560000017081
Light Commercial Vehicles,Petrol,Euro 4,Germany,CO2,Hot,,418.797933131452,353.5350047876025,298.6484175829648,254.1381715175392,220.0042665913255,196.2467028043237,182.8654801565338,179.8605986479558,187.2320582785898,204.9798590484359,233.1040009574937,271.6044840057635,271.6044840057635
Light Commercial Vehicles,Petrol,Euro 4,Germany,NOx,Hot,,0.05835500000000649,0.05161999999999914,0.04639499999999534,0.04267999999999508,0.04047499999999839,0.03978000000000525,0.04059500000001566,0.04292000000002962,0.04675500000004713,0.0521000000000682,0.05895500000009283,0.067320000000121,0.067320000000121
Light Commercial Vehicles,Petrol,Euro 4,Germany,PM2.5,Hot,,0.001418038918934071,0.001289910157309526,0.001185847807925443,0.001105851870781823,0.001049922345878666,0.001018059233215971,0.001010262532793739,0.001026532244611969,0.001066868368670662,0.001131270904969818,0.001219739853509437,0.001332275214289518,0.001332275214289518
Light Commercial Vehicles,Petrol,Euro 4,Germany,SO2,Hot,,0.001395200995487413,0.00117778133939474,0.0009949298612744297,0.0008466465611264814,0.0007329314389508952,0.0006537844947476709,0.0006092057285168092,0.0005991951402583094,0.0006237527299721717,0.0006828784976583962,0.0007765724433169826,0.0009048345669479315,0.0009048345669479315
Light Commercial Vehicles,Petrol,Euro 4,Germany,VOC,Hot,,0.02683620000000008,0.02159280000000005,0.01704180000000001,0.01318319999999999,0.01001699999999997,0.007543199999999969,0.005761799999999973,0.004672799999999984,0.004276199999999997,0.004572000000000027,0.005560200000000067,0.00724080000000011,0.00724080000000011
Light Commercial Vehicles,Petrol,Euro 4,Greece,CO,Hot,,3.998960000002723,2.849560000000722,1.907359999999383,1.172359999998704,0.6445599999986884,0.3239599999993317,0.2105600000006378,0.304360000002605,0.6053600000052333,1.113560000008523,1.828960000012473,2.751560000017084,2.751560000017084
Light Commercial Vehicles,Petrol,Euro 4,Greece,CO2,Hot,,375.3097699519711,317.0358433105055,268.1598813881342,228.6818841848574,198.601851700675,177.919783935587,166.6356808895935,164.7495425626943,172.2613689548896,189.1711600661793,215.4789158965633,251.1846364460418,251.1846364460418
Light Commercial Vehicles,Petrol,Euro 4,Greece,NOx,Hot,,0.0583550000000064,0.05161999999999908,0.04639499999999531,0.04267999999999508,0.0404749999999984,0.03978000000000526,0.04059500000001566,0.04292000000002962,0.04675500000004711,0.05210000000006815,0.05895500000009271,0.06732000000012084,0.06732000000012084
Light Commercial Vehicles,Petrol,Euro 4,Greece,PM2.5,Hot,,0.001418038918934072,0.001289910157309526,0.001185847807925443,0.001105851870781823,0.001049922345878665,0.001018059233215971,0.001010262532793739,0.001026532244611969,0.001066868368670663,0.00113127090496982,0.001219739853509439,0.001332275214289521,0.001332275214289521
Light Commercial Vehicles,Petrol,Euro 4,Greece,SO2,Hot,,0.001480152948064175,0.001258193354330067,0.00107608357535335,0.0009338236111340249,0.0008314134616720908,0.0007688531269675477,0.0007461426070203962,0.0007632819018306358,0.0008202710113982669,0.0009171099357232892,0.001053798674805703,0.001230337228645507,0.001230337228645507
Light Commercial Vehicles,Petrol,Euro 4,Greece,VOC,Hot,,0.02683620000000007,0.02159280000000003,0.0170418,0.01318319999999998,0.01001699999999996,0.007543199999999951,0.005761799999999956,0.00467279999999997,0.00427619999999999,0.004572000000000014,0.005560200000000053,0.007240800000000103,0.007240800000000103
Light Commercial Vehicles,Petrol,Euro 4,Hungary,CO,Hot,,3.998960000002725,2.849560000000724,1.907359999999384,1.172359999998705,0.6445599999986875,0.3239599999993308,0.210560000000636,0.3043600000026023,0.6053600000052306,1.11356000000852,1.82896000001247,2.75156000001708,2.75156000001708
Light Commercial Vehicles,Petrol,Euro 4,Hungary,CO2,Hot,,329.2452756194488,278.3730797819804,235.8618969756237,201.7117272003787,175.9225704562455,158.494426743224,149.4272960613142,148.7211784105161,156.3760737908297,172.3919822022551,196.7689036447922,229.5068381184409,229.5068381184409
Light Commercial Vehicles,Petrol,Euro 4,Hungary,NOx,Hot,,0.05835500000000652,0.05161999999999914,0.04639499999999532,0.04267999999999506,0.04047499999999836,0.03978000000000521,0.04059500000001562,0.04292000000002959,0.04675500000004712,0.0521000000000682,0.05895500000009284,0.06732000000012103,0.06732000000012103
Light Commercial Vehicles,Petrol,Euro 4,Hungary,PM2.5,Hot,,0.001418038918934072,0.001289910157309526,0.001185847807925443,0.001105851870781823,0.001049922345878665,0.001018059233215971,0.001010262532793739,0.001026532244611971,0.001066868368670665,0.001131270904969821,0.001219739853509441,0.001332275214289524,0.001332275214289524
Light Commercial Vehicles,Petrol,Euro 4,Hungary,SO2,Hot,,0.0008450571965474206,0.0007144861044771082,0.0006053748016750687,0.0005177232881413017,0.0004515315638758074,0.0004067996288785858,0.000383527483149637,0.0003817151266889608,0.0004013625594965571,0.0004424697815724263,0.0005050367929165681,0.0005890635935289826,0.0005890635935289826
Light Commercial Vehicles,Petrol,Euro 4,Hungary,VOC,Hot,,0.02683620000000008,0.02159280000000004,0.0170418,0.01318319999999998,0.01001699999999996,0.007543199999999951,0.005761799999999959,0.00467279999999997,0.00427619999999999,0.004572000000000024,0.005560200000000064,0.00724080000000011,0.00724080000000011
Light Commercial Vehicles,Petrol,Euro 4,Iceland,CO,Hot,,3.998960000002724,2.849560000000723,1.907359999999383,1.172359999998704,0.6445599999986875,0.3239599999993317,0.2105600000006369,0.3043600000026041,0.6053600000052306,1.11356000000852,1.828960000012471,2.751560000017082,2.751560000017082
Light Commercial Vehicles,Petrol,Euro 4,Iceland,CO2,Hot,,427.011168203529,360.4314545549287,304.4143397590968,258.9598238160334,224.0679067257385,199.738588488212,185.971869103454,182.7677485714645,190.1262268922434,208.0473040657908,236.5309800921067,275.5772549711911,275.5772549711911
Light Commercial Vehicles,Petrol,Euro 4,Iceland,NOx,Hot,,0.05835500000000649,0.05161999999999912,0.04639499999999532,0.04267999999999507,0.04047499999999837,0.03978000000000523,0.04059500000001565,0.04292000000002962,0.04675500000004714,0.05210000000006822,0.05895500000009286,0.06732000000012106,0.06732000000012106
Light Commercial Vehicles,Petrol,Euro 4,Iceland,PM2.5,Hot,,0.001418038918934071,0.001289910157309525,0.001185847807925443,0.001105851870781822,0.001049922345878665,0.00101805923321597,0.001010262532793738,0.001026532244611969,0.001066868368670662,0.001131270904969819,0.001219739853509438,0.001332275214289519,0.001332275214289519
Light Commercial Vehicles,Petrol,Euro 4,Iceland,SO2,Hot,,0.002155560605523314,0.001819464928045529,0.001536689453115985,0.001307234180734683,0.001131099110901622,0.001008284243616803,0.0009387895788802252,0.0009226151166918887,0.0009597608570517937,0.00105022679995994,0.001194012945416328,0.001391119293420958,0.001391119293420958
Light Commercial Vehicles,Petrol,Euro 4,Iceland,VOC,Hot,,0.0268362000000001,0.02159280000000005,0.01704180000000001,0.01318319999999999,0.01001699999999997,0.007543199999999962,0.005761799999999963,0.004672799999999977,0.004276199999999997,0.004572000000000031,0.005560200000000071,0.00724080000000013,0.00724080000000013
Light Commercial Vehicles,Petrol,Euro 4,Ireland,CO,Hot,,3.998960000002725,2.849560000000724,1.907359999999385,1.172359999998706,0.6445599999986902,0.3239599999993334,0.2105600000006396,0.3043600000026068,0.605360000005235,1.113560000008524,1.828960000012475,2.751560000017086,2.751560000017086
Light Commercial Vehicles,Petrol,Euro 4,Ireland,CO2,Hot,,441.3458425581937,372.4621650035349,314.4634726408671,267.3497654701903,231.1210434915045,205.7773067048095,191.3185551101055,187.7447887073926,195.0560074966706,213.2522114779396,242.3334006511996,282.2995750164505,282.2995750164505
Light Commercial Vehicles,Petrol,Euro 4,Ireland,NOx,Hot,,0.05835500000000654,0.05161999999999915,0.04639499999999533,0.04267999999999507,0.04047499999999836,0.03978000000000521,0.04059500000001563,0.0429200000000296,0.04675500000004713,0.05210000000006822,0.05895500000009286,0.06732000000012107,0.06732000000012107
Light Commercial Vehicles,Petrol,Euro 4,Ireland,PM2.5,Hot,,0.001418038918934069,0.001289910157309523,0.001185847807925441,0.001105851870781821,0.001049922345878664,0.001018059233215969,0.001010262532793737,0.001026532244611967,0.00106686836867066,0.001131270904969816,0.001219739853509435,0.001332275214289516,0.001332275214289516
Light Commercial Vehicles,Petrol,Euro 4,Ireland,SO2,Hot,,0.001596849630574887,0.001347619062505601,0.001137771859830431,0.0009673080225493793,0.0008362275506624446,0.000744530444169627,0.000692216703070927,0.0006792863273663442,0.0007057393170558784,0.0007715756721395303,0.0008767953926172992,0.001021398478489186,0.001021398478489186
Light Commercial Vehicles,Petrol,Euro 4,Ireland,VOC,Hot,,0.02683620000000008,0.02159280000000004,0.01704180000000001,0.01318319999999999,0.01001699999999997,0.007543199999999965,0.00576179999999997,0.004672799999999977,0.004276199999999997,0.004572000000000024,0.005560200000000064,0.007240800000000103,0.007240800000000103
Light Commercial Vehicles,Petrol,Euro 4,Italy,CO,Hot,,3.998960000002724,2.849560000000723,1.907359999999383,1.172359999998704,0.6445599999986875,0.3239599999993317,0.2105600000006369,0.3043600000026041,0.6053600000052306,1.11356000000852,1.828960000012471,2.751560000017082,2.751560000017082
Light Commercial Vehicles,Petrol,Euro 4,Italy,CO2,Hot,,333.1774547158299,281.6785969894336,238.6316842996302,204.0367166464196,177.8936940298017,160.2026164497767,150.9634839063445,150.1762963995051,157.8410539292585,173.9577564956047,198.5264040985437,231.5469967380756,231.5469967380756
Light Commercial Vehicles,Petrol,Euro 4,Italy,NOx,Hot,,0.05835500000000649,0.05161999999999914,0.04639499999999534,0.0426799999999951,0.0404749999999984,0.03978000000000526,0.04059500000001565,0.0429200000000296,0.04675500000004711,0.05210000000006815,0.05895500000009275,0.0673200000001209,0.0673200000001209
Light Commercial Vehicles,Petrol,Euro 4,Italy,PM2.5,Hot,,0.001418038918934069,0.001289910157309523,0.001185847807925441,0.001105851870781821,0.001049922345878664,0.001018059233215969,0.001010262532793738,0.001026532244611969,0.001066868368670663,0.00113127090496982,0.001219739853509439,0.001332275214289522,0.001332275214289522
Light Commercial Vehicles,Petrol,Euro 4,Italy,SO2,Hot,,0.001172899289161568,0.0009916055888677072,0.0008400656434727415,0.0007182794529766704,0.0006262470173794939,0.000563968336681212,0.0005314434108818247,0.0005286722399813319,0.0005556548239797339,0.0006123911628770302,0.0006988812566732214,0.0008151251053683068,0.0008151251053683068
Light Commercial Vehicles,Petrol,Euro 4,Italy,VOC,Hot,,0.02683620000000006,0.02159280000000002,0.01704179999999999,0.01318319999999997,0.01001699999999996,0.007543199999999958,0.005761799999999959,0.004672799999999963,0.004276199999999983,0.00457200000000001,0.005560200000000039,0.007240800000000082,0.007240800000000082
Light Commercial Vehicles,Petrol,Euro 4,Latvia,CO,Hot,,4.014342454506021,2.902977003013936,1.988329800951834,1.270400848319713,0.7491901451175744,0.4246976913454175,0.2969234870032436,0.3658675320910509,0.6315298266088405,1.093910370556613,1.753009163934367,2.608826206742103,2.608826206742103
Light Commercial Vehicles,Petrol,Euro 4,Latvia,CO2,Hot,,348.8976017387449,296.6625085600476,252.7500944338875,217.1603593602647,189.8933033391791,170.9489263706308,160.3272284546197,158.0282095911458,164.0518697802092,178.3982090218098,201.0672273159476,232.0589246626228,232.0589246626228
Light Commercial Vehicles,Petrol,Euro 4,Latvia,NOx,Hot,,0.05842838345084346,0.05187483085379013,0.04678127407648919,0.04314771311894063,0.04097414798114445,0.04026057866310066,0.04100700516480925,0.04321342748627022,0.04687984562748358,0.05200625958844934,0.05859266936916746,0.06663907496963797,0.06663907496963797
Light Commercial Vehicles,Petrol,Euro 4,Latvia,PM2.5,Hot,,0.001418038918934071,0.001289910157309526,0.001185847807925443,0.001105851870781823,0.001049922345878666,0.001018059233215971,0.001010262532793739,0.001026532244611969,0.001066868368670663,0.001131270904969818,0.001219739853509437,0.001332275214289519,0.001332275214289519
Light Commercial Vehicles,Petrol,Euro 4,Latvia,SO2,Hot,,0.001354447506596266,0.001151666830087955,0.0009811954381225359,0.0008430333307000101,0.0007371805078203772,0.0006636369694836374,0.0006224027156897903,0.0006134777464388362,0.0006368620617307751,0.0006925556615656067,0.0007805585459433315,0.0009008707148639489,0.0009008707148639489
Light Commercial Vehicles,Petrol,Euro 4,Latvia,VOC,Hot,,0.02692068508609966,0.02188618231410236,0.01748651060216456,0.0137216699502863,0.01059166035846754,0.008096481826708312,0.006236134355008589,0.005010617943368392,0.004419932591787704,0.004464078300266541,0.005143055068804889,0.006456862897402757,0.006456862897402757
Light Commercial Vehicles,Petrol,Euro 4,Liechtenstein,CO,Hot,,3.998960000002726,2.849560000000725,1.907359999999384,1.172359999998705,0.6445599999986875,0.3239599999993308,0.2105600000006369,0.3043600000026032,0.6053600000052315,1.11356000000852,1.82896000001247,2.751560000017082,2.751560000017082
Light Commercial Vehicles,Petrol,Euro 4,Liechtenstein,CO2,Hot,,371.6001391232181,313.9268354372272,265.5701169520099,226.5299836675664,196.8064355838966,176.3994727010007,165.3090950188784,163.5353025375298,171.0780952569551,187.937473177154,214.1134362981267,249.6059846198732,249.6059846198732
Light Commercial Vehicles,Petrol,Euro 4,Liechtenstein,NOx,Hot,,0.05835500000000645,0.05161999999999912,0.04639499999999534,0.0426799999999951,0.04047499999999842,0.03978000000000528,0.04059500000001568,0.04292000000002964,0.04675500000004713,0.05210000000006818,0.05895500000009278,0.06732000000012092,0.06732000000012092
Light Commercial Vehicles,Petrol,Euro 4,Liechtenstein,PM2.5,Hot,,0.001418038918934071,0.001289910157309526,0.001185847807925443,0.001105851870781823,0.001049922345878666,0.001018059233215972,0.00101026253279374,0.001026532244611971,0.001066868368670665,0.001131270904969821,0.00121973985350944,0.001332275214289522,0.001332275214289522
Light Commercial Vehicles,Petrol,Euro 4,Liechtenstein,SO2,Hot,,0.001263236011452974,0.001067178511885006,0.0009027922758347417,0.0007700773033021829,0.0006690335942873291,0.0005996611487901802,0.0005619599668107362,0.0005559300483489972,0.0005815713934049631,0.0006388840019786339,0.0007278678740700098,0.0008485230096790907,0.0008485230096790907
Light Commercial Vehicles,Petrol,Euro 4,Liechtenstein,VOC,Hot,,0.02683620000000008,0.02159280000000004,0.0170418,0.01318319999999998,0.01001699999999997,0.007543199999999958,0.005761799999999959,0.00467279999999997,0.00427619999999999,0.00457200000000002,0.005560200000000057,0.007240800000000103,0.007240800000000103
Light Commercial Vehicles,Petrol,Euro 4,Lithuania,CO,Hot,,3.998960000002724,2.849560000000723,1.907359999999384,1.172359999998705,0.6445599999986884,0.3239599999993326,0.2105600000006378,0.3043600000026032,0.6053600000052315,1.113560000008519,1.828960000012468,2.75156000001708,2.75156000001708
Light Commercial Vehicles,Petrol,Euro 4,Lithuania,CO2,Hot,,298.0083695350969,252.1557146080934,213.9610595662694,183.424404409625,160.5457491381603,145.3250937518751,137.7624382507695,137.8577826348436,145.6111269040972,161.0224710585304,184.0918150981433,214.8191590229357,214.8191590229357
Light Commercial Vehicles,Petrol,Euro 4,Lithuania,NOx,Hot,,0.05835500000000646,0.0516199999999991,0.04639499999999531,0.04267999999999506,0.04047499999999836,0.03978000000000523,0.04059500000001565,0.04292000000002962,0.04675500000004714,0.05210000000006821,0.05895500000009285,0.06732000000012103,0.06732000000012103
Light Commercial Vehicles,Petrol,Euro 4,Lithuania,PM2.5,Hot,,0.001418038918934075,0.001289910157309529,0.001185847807925446,0.001105851870781825,0.001049922345878667,0.001018059233215972,0.00101026253279374,0.001026532244611971,0.001066868368670664,0.00113127090496982,0.001219739853509439,0.00133227521428952,0.00133227521428952
Light Commercial Vehicles,Petrol,Euro 4,Lithuania,SO2,Hot,,0.001095454223288629,0.0009269036400713123,0.0007865032337408091,0.0006742530042971192,0.0005901529517402428,0.0005342030760701797,0.00050640337728693,0.0005067538553904937,0.0005352545103808708,0.0005919053422580613,0.0006767063510220652,0.0007896575366728827,0.0007896575366728827
Light Commercial Vehicles,Petrol,Euro 4,Lithuania,VOC,Hot,,0.02683620000000003,0.0215928,0.01704179999999998,0.01318319999999996,0.01001699999999995,0.007543199999999955,0.005761799999999959,0.004672799999999974,0.004276199999999997,0.004572000000000031,0.005560200000000064,0.007240800000000113,0.007240800000000113
Light Commercial Vehicles,Petrol,Euro 4,Luxembourg,CO,Hot,,3.998960000002723,2.849560000000722,1.907359999999382,1.172359999998704,0.6445599999986866,0.3239599999993308,0.210560000000636,0.3043600000026032,0.6053600000052297,1.113560000008519,1.82896000001247,2.751560000017081,2.751560000017081
Light Commercial Vehicles,Petrol,Euro 4,Luxembourg,CO2,Hot,,366.9557629078324,310.0253380795476,262.3053660210103,223.7958467322205,194.4967802131782,174.4081664638835,163.5300054843362,161.8622972745366,169.4050418344843,186.1582391641797,212.1218892636225,247.2959921328128,247.2959921328128
Light Commercial Vehicles,Petrol,Euro 4,Luxembourg,NOx,Hot,,0.05835500000000648,0.05161999999999912,0.04639499999999531,0.04267999999999506,0.04047499999999836,0.03978000000000523,0.04059500000001565,0.04292000000002962,0.04675500000004713,0.05210000000006822,0.05895500000009286,0.06732000000012106,0.06732000000012106
Light Commercial Vehicles,Petrol,Euro 4,Luxembourg,PM2.5,Hot,,0.001418038918934071,0.001289910157309525,0.001185847807925442,0.001105851870781821,0.001049922345878664,0.00101805923321597,0.001010262532793738,0.00102653224461197,0.001066868368670664,0.001131270904969821,0.001219739853509442,0.001332275214289524,0.001332275214289524
Light Commercial Vehicles,Petrol,Euro 4,Luxembourg,SO2,Hot,,0.001714000416878181,0.001448086152130033,0.001225192658501234,0.001045319935991785,0.0009084679846016843,0.0008146368043309329,0.0007638263951795308,0.0007560367571474774,0.0007912678902347735,0.0008695197944414187,0.0009907924697674126,0.001155085916212756,0.001155085916212756
Light Commercial Vehicles,Petrol,Euro 4,Luxembourg,VOC,Hot,,0.02683620000000009,0.02159280000000004,0.0170418,0.01318319999999997,0.01001699999999996,0.007543199999999955,0.005761799999999952,0.004672799999999967,0.004276199999999987,0.00457200000000002,0.005560200000000064,0.00724080000000011,0.00724080000000011
Light Commercial Vehicles,Petrol,Euro 4,Malta,CO,Hot,,3.998960000002725,2.849560000000723,1.907359999999382,1.172359999998704,0.6445599999986866,0.3239599999993299,0.210560000000636,0.3043600000026032,0.6053600000052315,1.113560000008522,1.828960000012474,2.751560000017088,2.751560000017088
Light Commercial Vehicles,Petrol,Euro 4,Malta,CO2,Hot,,366.9085688370441,309.9845314107059,262.2693255231569,223.762951174397,194.4654083644262,174.3766970932446,163.4968173608521,161.8257691672488,169.3635525124345,186.1101673964095,212.0656138191735,247.2298917807268,247.2298917807268
Light Commercial Vehicles,Petrol,Euro 4,Malta,NOx,Hot,,0.05835500000000646,0.05161999999999911,0.04639499999999531,0.04267999999999508,0.04047499999999839,0.03978000000000525,0.04059500000001566,0.04292000000002963,0.04675500000004715,0.05210000000006823,0.05895500000009284,0.06732000000012102,0.06732000000012102
Light Commercial Vehicles,Petrol,Euro 4,Malta,PM2.5,Hot,,0.001418038918934071,0.001289910157309526,0.001185847807925443,0.001105851870781823,0.001049922345878666,0.001018059233215971,0.001010262532793739,0.00102653224461197,0.001066868368670663,0.001131270904969819,0.001219739853509438,0.001332275214289519,0.001332275214289519
Light Commercial Vehicles,Petrol,Euro 4,Malta,SO2,Hot,,0.001702416962862235,0.001438295448294275,0.001216901938333746,0.001038236432980649,0.0009022989322349836,0.0008090894360967499,0.0007586079445659477,0.0007508544576425773,0.0007858289753266384,0.0008635314976181312,0.0009839620245170556,0.001147120556023412,0.001147120556023412
Light Commercial Vehicles,Petrol,Euro 4,Malta,VOC,Hot,,0.02683620000000008,0.02159280000000004,0.01704180000000001,0.01318319999999998,0.01001699999999996,0.007543199999999951,0.005761799999999949,0.00467279999999996,0.00427619999999998,0.004572000000000007,0.005560200000000039,0.007240800000000082,0.007240800000000082
Light Commercial Vehicles,Petrol,Euro 4,Montenegro,CO,Hot,,3.998960000002723,2.849560000000723,1.907359999999384,1.172359999998706,0.6445599999986902,0.3239599999993343,0.2105600000006396,0.3043600000026068,0.6053600000052342,1.113560000008524,1.828960000012473,2.751560000017085,2.751560000017085
Light Commercial Vehicles,Petrol,Euro 4,Montenegro,CO2,Hot,,341.5605630952325,288.7093956202001,244.4964092644796,208.921604028071,181.9849799109743,163.6865369131896,154.0262750347168,153.0041942755559,160.6202946357069,176.8745761151699,201.7670387139447,235.2976824320316,235.2976824320316
