oid,engine_type,engine_full_name,engine_name,thrust,mode,fuel_kg_sec,co_ei,hc_ei,nox_ei,sox_ei,pm10_ei,p1_ei,p2_ei,smoke_number,smoke_number_maximum,fuel_type,manufacturer,source,remark,status,engine_name_type,coolant,combustion_technology,technology_age,pm10_nonvol,pm10_sul,pm10_organic,eng_type,bpr,nvpm_ei,nvpm_number_ei,press_ratio,meem_nvpm_m_i_f00_avg,meem_nvpm_n_i_f00_avg,nvpm_m_max_mgkg,nvpm_n_max_nkg
1158,J,13GE165,13GE165,0.85,CL,1.863,0.3399999999999999,0.0199999999999999,16.849999999999998,0.0,0.0531280193236715,0.0531280193236715,0.0531280193236715,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480139559849,0.048960010735373,0.0015199999999999,J,,0.0026480139559849,31099100000000.0,,,,,
1159,J,13GE165,13GE165,0.3,AP,0.609,2.11,0.05,10.39,0.0,0.055271264367816,0.055271264367816,0.055271264367816,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034987520525451,0.048959934318555,0.0028124958949096,J,,0.0034987520525451,107457000000000.0,,,,,
1160,J,13GE165,13GE165,0.07,TX,0.204,16.130000000000003,0.56,4.69,0.0,0.0559779411764705,0.0559779411764705,0.0559779411764705,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035628284313725,0.04896,0.0034552009803921,J,,0.0035628284313725,36654800000000.0,,,,,
1161,J,13GE164,13GE164,1.0,TO,2.376,0.08,0.02,30.320000000000004,0.0,0.0537394781144781,0.0537394781144781,0.0537394781144781,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0024796085858585,0.0489600168350168,0.0023,J,,0.0024796085858585,37140300000000.0,,,,,
1162,J,13GE164,13GE164,0.85,CL,1.943,0.24,0.0199999999999999,18.57,0.0,0.0531281523417395,0.0531281523417395,0.0531281523417395,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.002648013381369,0.0489600102933607,0.00152,J,,0.002648013381369,32434600000000.0,,,,,
1163,J,13GE164,13GE164,0.3,AP,0.629,1.97,0.0499999999999999,10.67,0.0,0.0555632750397456,0.0555632750397456,0.0555632750397456,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0037907313195548,0.0489599364069952,0.0028124960254372,J,,0.0037907313195548,120248000000000.0,,,,,
1164,J,13GE164,13GE164,0.07,TX,0.209,15.49,0.5,4.760000000000001,0.0,0.0556076555023923,0.0556076555023923,0.0556076555023923,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035628325358851,0.0489598086124401,0.003085,J,,0.0035628325358851,37553200000000.0,,,,,
1165,J,13GE163,13GE163,1.0,TO,2.504,0.06,0.02,34.77,0.0,0.0537396166134185,0.0537396166134185,0.0537396166134185,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.002479608626198,0.0489600638977635,0.0023,J,,0.002479608626198,39141100000000.0,,,,,
1166,J,13GE163,13GE163,0.85,CL,2.042,0.17,0.02,20.870000000000005,0.0,0.0531278158667972,0.0531278158667972,0.0531278158667972,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480117531831,0.0489599902056807,0.00152,J,,0.0026480117531831,34087200000000.0,,,,,
1167,J,13GE163,13GE163,0.3,AP,0.654,1.82,0.05,11.02,0.0,0.0560420489296636,0.0560420489296636,0.0560420489296636,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0042695412844036,0.0489599388379204,0.0028125076452599,J,,0.0042695412844036,140820000000000.0,,,,,
1168,J,13GE163,13GE163,0.07,TX,0.213,14.78,0.44,4.8500000000000005,0.0,0.0552746478873239,0.0552746478873239,0.0552746478873239,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035996666666666,0.0489600938967136,0.0027147981220657,J,,0.0035996666666666,38667600000000.0,,,,,
1169,J,13GE162,13GE162,1.0,TO,2.504,0.06,0.02,34.77,0.0,0.0537396166134185,0.0537396166134185,0.0537396166134185,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.002479608626198,0.0489600638977635,0.0023,J,,0.002479608626198,39141100000000.0,,,,,
1170,J,13GE162,13GE162,0.85,CL,2.042,0.17,0.02,20.870000000000005,0.0,0.0531278158667972,0.0531278158667972,0.0531278158667972,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480117531831,0.0489599902056807,0.00152,J,,0.0026480117531831,34087200000000.0,,,,,
1171,J,13GE162,13GE162,0.3,AP,0.654,1.82,0.05,11.02,0.0,0.0560420489296636,0.0560420489296636,0.0560420489296636,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0042695412844036,0.0489599388379204,0.0028125076452599,J,,0.0042695412844036,140820000000000.0,,,,,
1172,J,13GE162,13GE162,0.07,TX,0.213,14.78,0.44,4.8500000000000005,0.0,0.0552746478873239,0.0552746478873239,0.0552746478873239,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035996666666666,0.0489600938967136,0.0027147981220657,J,,0.0035996666666666,38667600000000.0,,,,,
1173,J,13GE161,13GE161,1.0,TO,2.504,0.06,0.02,34.77,0.0,0.0537396166134185,0.0537396166134185,0.0537396166134185,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.002479608626198,0.0489600638977635,0.0023,J,,0.002479608626198,39141100000000.0,,,,,
1174,J,13GE161,13GE161,0.85,CL,2.042,0.17,0.02,20.870000000000005,0.0,0.0531278158667972,0.0531278158667972,0.0531278158667972,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480117531831,0.0489599902056807,0.00152,J,,0.0026480117531831,34087200000000.0,,,,,
1175,J,13GE161,13GE161,0.3,AP,0.654,1.82,0.05,11.02,0.0,0.0560420489296636,0.0560420489296636,0.0560420489296636,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0042695412844036,0.0489599388379204,0.0028125076452599,J,,0.0042695412844036,140820000000000.0,,,,,
1176,J,13GE161,13GE161,0.07,TX,0.213,14.78,0.44,4.8500000000000005,0.0,0.0552746478873239,0.0552746478873239,0.0552746478873239,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0035996666666666,0.0489600938967136,0.0027147981220657,J,,0.0035996666666666,38667600000000.0,,,,,
1177,J,13GE160,13GE160,1.0,TO,2.704,0.05,0.0199999999999999,42.71,0.0,0.0537396449704142,0.0537396449704142,0.0537396449704142,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0024796079881656,0.0489600591715976,0.0022999999999999,J,,0.0024796079881656,42267400000000.0,,,,,
1178,J,13GE160,13GE160,0.85,CL,2.196,0.1099999999999999,0.0199999999999999,24.899999999999995,0.0,0.0531279599271402,0.0531279599271402,0.0531279599271402,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480100182149,0.048959927140255,0.0015199999999999,J,,0.0026480100182149,36657900000000.0,,,,,
1179,J,13GE160,13GE160,0.3,AP,0.693,1.6100000000000003,0.04,11.56,0.0,0.0563978354978355,0.0563978354978355,0.0563978354978355,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0051878787878787,0.0489600288600288,0.00225,J,,0.0051878787878787,181313000000000.0,,,,,
1180,J,13GE160,13GE160,0.07,TX,0.221,13.8,0.38,4.989999999999999,0.0,0.054941628959276,0.054941628959276,0.054941628959276,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0036368461538461,0.0489601809954751,0.0023446018099547,J,,0.0036368461538461,40534300000000.0,,,,,
1181,J,13GE159,13GE159,1.0,TO,2.746,0.05,0.03,44.61000000000001,0.0,0.0548896576839038,0.0548896576839038,0.0548896576839038,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.002479610342316,0.0489599417334304,0.00345,J,,0.002479610342316,42923900000000.0,,,,,
1182,J,13GE159,13GE159,0.85,CL,2.229,0.0999999999999999,0.0199999999999999,25.83,0.0,0.0531278600269179,0.0531278600269179,0.0531278600269179,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480125616868,0.0489600717810677,0.00152,J,,0.0026480125616868,37208800000000.0,,,,,
1183,J,13GE159,13GE159,0.3,AP,0.701,1.57,0.04,11.67,0.0,0.0566012838801711,0.0566012838801711,0.0566012838801711,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0053912268188302,0.0489600570613409,0.00225,J,,0.0053912268188302,190595000000000.0,,,,,
1184,J,13GE159,13GE159,0.07,TX,0.222,13.62,0.37,5.01,0.0,0.0548797297297297,0.0548797297297297,0.0548797297297297,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0036368468468468,0.0489599099099099,0.0022829009009009,J,,0.0036368468468468,40717700000000.0,,,,,
1185,J,16GE168,16GE168,1.0,TO,2.79,0.05,0.03,46.9,0.0,0.0541064516129032,0.0541064516129032,0.0541064516129032,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016965627240143,0.0489598566308243,0.00345,J,,0.0016965627240143,29839300000000.0,,,,,
1186,J,16GE168,16GE168,0.85,CL,2.262,0.09,0.02,26.78,0.0,0.0523209549071618,0.0523209549071618,0.0523209549071618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018411759504862,0.0489602122015915,0.0015199999999999,J,,0.0018411759504862,26254500000000.0,,,,,
1187,J,16GE168,16GE168,0.3,AP,0.709,1.53,0.04,11.78,0.0,0.0551156558533145,0.0551156558533145,0.0551156558533145,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0039057122708039,0.0489599435825105,0.00225,J,,0.0039057122708039,139653000000000.0,,,,,
1188,J,16GE168,16GE168,0.07,TX,0.223,13.44,0.36,5.04,0.0,0.0546354260089686,0.0546354260089686,0.0546354260089686,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034543587443946,0.0489600896860986,0.0022212017937219,J,,0.0034543587443946,38848800000000.0,,,,,
1189,J,16GE169,16GE169,1.0,TO,2.79,0.05,0.03,46.9,0.0,0.0541064516129032,0.0541064516129032,0.0541064516129032,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016965627240143,0.0489598566308243,0.00345,J,,0.0016965627240143,29839300000000.0,,,,,
1190,J,16GE169,16GE169,0.85,CL,2.262,0.09,0.02,26.78,0.0,0.0523209549071618,0.0523209549071618,0.0523209549071618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018411759504862,0.0489602122015915,0.0015199999999999,J,,0.0018411759504862,26254500000000.0,,,,,
1191,J,16GE169,16GE169,0.3,AP,0.709,1.53,0.04,11.78,0.0,0.0551156558533145,0.0551156558533145,0.0551156558533145,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0039057122708039,0.0489599435825105,0.00225,J,,0.0039057122708039,139653000000000.0,,,,,
1192,J,16GE169,16GE169,0.07,TX,0.223,13.44,0.36,5.04,0.0,0.0546354260089686,0.0546354260089686,0.0546354260089686,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034543587443946,0.0489600896860986,0.0022212017937219,J,,0.0034543587443946,38848800000000.0,,,,,
1193,J,13GE157,13GE157,1.0,TO,2.451,0.1699999999999999,0.02,31.200000000000003,0.0,0.0919126886984904,0.0919126886984904,0.0919126886984904,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0406527539779681,0.0489600163198694,0.0023,J,,0.0406527539779681,628129000000000.0,,,,,
1194,J,13GE157,13GE157,0.85,CL,2.012,0.2799999999999999,0.02,17.94,0.0,0.0925253479125248,0.0925253479125248,0.0925253479125248,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0420455268389662,0.0489599900596421,0.00152,J,,0.0420455268389662,533290000000000.0,,,,,
1195,J,13GE157,13GE157,0.3,AP,0.701,2.53,0.06,9.58,0.0,0.1265798858773181,0.1265798858773181,0.1265798858773181,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0742449358059914,0.0489600570613409,0.0033750071326676,J,,0.0742449358059914,2624760000000000.0,,,,,
1196,J,13GE157,13GE157,0.07,TX,0.216,18.950000000000003,0.57,4.43,0.0,0.0558606481481481,0.0558606481481481,0.0558606481481481,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0033837129629629,0.0489601851851851,0.0035168981481481,J,,0.0033837129629629,36859800000000.0,,,,,
1197,J,13GE158,13GE158,1.0,TO,2.453,0.07,0.02,34.21,0.0,0.0537395026498165,0.0537395026498165,0.0537395026498165,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0024796086424785,0.0489600489196901,0.0023,J,,0.0024796086424785,38343900000000.0,,,,,
1198,J,13GE158,13GE158,0.85,CL,2.009,0.17,0.02,21.1,0.0,0.0531279243404679,0.0531279243404679,0.0531279243404679,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026480139372822,0.0489599800895968,0.00152,J,,0.0026480139372822,33536300000000.0,,,,,
1199,J,13GE158,13GE158,0.3,AP,0.642,1.78,0.04,11.11,0.0,0.057788629283489,0.057788629283489,0.057788629283489,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0065785981308411,0.048959968847352,0.00225,J,,0.0065785981308411,212997000000000.0,,,,,
1200,J,13GE158,13GE158,0.07,TX,0.219,14.28,0.41,4.92,0.0,0.0598698630136986,0.0598698630136986,0.0598698630136986,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0083801369863013,0.0489598173515981,0.0025296986301369,J,,0.0083801369863013,92555400000000.0,,,,,
1201,J,17GE170,17GE170,1.0,TO,1.88,0.32,0.02,17.220000000000002,0.0,0.0528393617021276,0.0528393617021276,0.0528393617021276,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0015793829787234,0.04896,0.0023,J,,0.0015793829787234,18718100000000.0,,,,,
1202,J,17GE170,17GE170,0.85,CL,1.554,1.73,0.0199999999999999,11.54,0.0,0.0522112612612612,0.0522112612612612,0.0522112612612612,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0017312483912483,0.0489599742599742,0.00152,J,,0.0017312483912483,16960000000000.0,,,,,
1203,J,17GE170,17GE170,0.3,AP,0.527,2.81,0.06,9.27,0.0,0.0549368121442125,0.0549368121442125,0.0549368121442125,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026018595825426,0.0489599620493358,0.003375009487666,J,,0.0026018595825426,69151200000000.0,,,,,
1204,J,17GE170,17GE170,0.07,TX,0.203,16.389999999999997,0.5799999999999998,4.66,0.0,0.0559576354679802,0.0559576354679802,0.0559576354679802,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188719211822,0.0489599999999999,0.0035786009852216,J,,0.0034188719211822,35001300000000.0,,,,,
1205,J,17GE171,17GE171,1.0,TO,2.023,0.18,0.0199999999999999,20.43,0.0,0.0528556599110232,0.0528556599110232,0.0528556599110232,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0015956648541769,0.0489600098863074,0.0023,J,,0.0015956648541769,20349500000000.0,,,,,
1206,J,17GE171,17GE171,0.85,CL,1.668,0.93,0.02,13.27,0.0,0.0522291366906474,0.0522291366906474,0.0522291366906474,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0017491486810551,0.0489600119904076,0.00152,J,,0.0017491486810551,18392400000000.0,,,,,
1207,J,17GE171,17GE171,0.3,AP,0.558,2.52,0.0499999999999999,9.669999999999998,0.0,0.0544564516129032,0.0544564516129032,0.0544564516129032,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0026838888888888,0.0489600358422939,0.0028125089605734,J,,0.0026838888888888,75527200000000.0,,,,,
1208,J,17GE171,17GE171,0.07,TX,0.203,16.389999999999997,0.5799999999999998,4.66,0.0,0.0559576354679802,0.0559576354679802,0.0559576354679802,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188719211822,0.0489599999999999,0.0035786009852216,J,,0.0034188719211822,35001300000000.0,,,,,
1209,J,17GE172,17GE172,1.0,TO,2.273,0.09,0.0199999999999999,27.12,0.0,0.0528886933567971,0.0528886933567971,0.0528886933567971,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016286801583809,0.0489599648042234,0.0023,J,,0.0016286801583809,23337300000000.0,,,,,
1210,J,17GE172,17GE172,0.85,CL,1.863,0.3399999999999999,0.0199999999999999,16.849999999999998,0.0,0.0522654320987654,0.0522654320987654,0.0522654320987654,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.001785448201825,0.048960010735373,0.0015199999999999,J,,0.001785448201825,20968900000000.0,,,,,
1211,J,17GE172,17GE172,0.3,AP,0.609,2.11,0.05,10.39,0.0,0.0546866995073891,0.0546866995073891,0.0546866995073891,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0029141871921182,0.048959934318555,0.0028124958949096,J,,0.0029141871921182,89503600000000.0,,,,,
1212,J,17GE172,17GE172,0.07,TX,0.204,16.130000000000003,0.56,4.69,0.0,0.0558343137254902,0.0558343137254902,0.0558343137254902,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188725490196,0.04896,0.0034552009803921,J,,0.0034188725490196,35173700000000.0,,,,,
1213,J,17GE173,17GE173,1.0,TO,2.376,0.08,0.02,30.320000000000004,0.0,0.052905303030303,0.052905303030303,0.052905303030303,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016454166666666,0.0489600168350168,0.0023,J,,0.0016454166666666,24645500000000.0,,,,,
1214,J,17GE173,17GE173,0.85,CL,1.943,0.24,0.0199999999999999,18.57,0.0,0.0522840967575913,0.0522840967575913,0.0522840967575913,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018038548636129,0.0489600102933607,0.00152,J,,0.0018038548636129,22094800000000.0,,,,,
1215,J,17GE173,17GE173,0.3,AP,0.629,1.97,0.0499999999999999,10.67,0.0,0.0548395866454689,0.0548395866454689,0.0548395866454689,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0030670429252782,0.0489599364069952,0.0028124960254372,J,,0.0030670429252782,97291600000000.0,,,,,
1216,J,17GE173,17GE173,0.07,TX,0.209,15.49,0.5,4.760000000000001,0.0,0.0554636363636363,0.0554636363636363,0.0554636363636363,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188708133971,0.0489598086124401,0.003085,J,,0.0034188708133971,36035800000000.0,,,,,
1217,J,17GE174,17GE174,1.0,TO,2.504,0.06,0.02,34.77,0.0,0.0529221246006389,0.0529221246006389,0.0529221246006389,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016623083067092,0.0489600638977635,0.0023,J,,0.0016623083067092,26239800000000.0,,,,,
1218,J,17GE174,17GE174,0.85,CL,2.042,0.17,0.02,20.870000000000005,0.0,0.0523026444662096,0.0523026444662096,0.0523026444662096,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018224289911851,0.0489599902056807,0.00152,J,,0.0018224289911851,23459600000000.0,,,,,
1219,J,17GE174,17GE174,0.3,AP,0.654,1.82,0.05,11.02,0.0,0.0550324159021406,0.0550324159021406,0.0550324159021406,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0032599541284403,0.0489599388379204,0.0028125076452599,J,,0.0032599541284403,107521000000000.0,,,,,
1220,J,17GE174,17GE174,0.07,TX,0.213,14.78,0.44,4.8500000000000005,0.0,0.055093896713615,0.055093896713615,0.055093896713615,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188732394366,0.0489600938967136,0.0027147981220657,J,,0.0034188732394366,36725500000000.0,,,,,
1221,J,17GE175,17GE175,1.0,TO,2.504,0.06,0.02,34.77,0.0,0.0529221246006389,0.0529221246006389,0.0529221246006389,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016623083067092,0.0489600638977635,0.0023,J,,0.0016623083067092,26239800000000.0,,,,,
1222,J,17GE175,17GE175,0.85,CL,2.042,0.17,0.02,20.870000000000005,0.0,0.0523026444662096,0.0523026444662096,0.0523026444662096,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018224289911851,0.0489599902056807,0.00152,J,,0.0018224289911851,23459600000000.0,,,,,
1223,J,17GE175,17GE175,0.3,AP,0.654,1.82,0.05,11.02,0.0,0.0550324159021406,0.0550324159021406,0.0550324159021406,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0032599541284403,0.0489599388379204,0.0028125076452599,J,,0.0032599541284403,107521000000000.0,,,,,
1224,J,17GE175,17GE175,0.07,TX,0.213,14.78,0.44,4.8500000000000005,0.0,0.055093896713615,0.055093896713615,0.055093896713615,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188732394366,0.0489600938967136,0.0027147981220657,J,,0.0034188732394366,36725500000000.0,,,,,
1225,J,17GE176,17GE176,1.0,TO,2.504,0.06,0.02,34.77,0.0,0.0529221246006389,0.0529221246006389,0.0529221246006389,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016623083067092,0.0489600638977635,0.0023,J,,0.0016623083067092,26239800000000.0,,,,,
1226,J,17GE176,17GE176,0.85,CL,2.042,0.17,0.02,20.870000000000005,0.0,0.0523026444662096,0.0523026444662096,0.0523026444662096,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018224289911851,0.0489599902056807,0.00152,J,,0.0018224289911851,23459600000000.0,,,,,
1227,J,17GE176,17GE176,0.3,AP,0.654,1.82,0.05,11.02,0.0,0.0550324159021406,0.0550324159021406,0.0550324159021406,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0032599541284403,0.0489599388379204,0.0028125076452599,J,,0.0032599541284403,107521000000000.0,,,,,
1228,J,17GE176,17GE176,0.07,TX,0.213,14.78,0.44,4.8500000000000005,0.0,0.055093896713615,0.055093896713615,0.055093896713615,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034188732394366,0.0489600938967136,0.0027147981220657,J,,0.0034188732394366,36725500000000.0,,,,,
1229,J,17GE177,17GE177,1.0,TO,2.704,0.05,0.0199999999999999,42.71,0.0,0.0529567307692307,0.0529567307692307,0.0529567307692307,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016965606508875,0.0489600591715976,0.0022999999999999,J,,0.0016965606508875,28919600000000.0,,,,,
1230,J,17GE177,17GE177,0.85,CL,2.196,0.1099999999999999,0.0199999999999999,24.899999999999995,0.0,0.0523210382513661,0.0523210382513661,0.0523210382513661,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018411748633879,0.048959927140255,0.0015199999999999,J,,0.0018411748633879,25488400000000.0,,,,,
1231,J,17GE177,17GE177,0.3,AP,0.693,1.6100000000000003,0.04,11.56,0.0,0.0548887445887445,0.0548887445887445,0.0548887445887445,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0036787734487734,0.0489600288600288,0.00225,J,,0.0036787734487734,128571000000000.0,,,,,
1232,J,17GE177,17GE177,0.07,TX,0.221,13.8,0.38,4.989999999999999,0.0,0.0547588235294117,0.0547588235294117,0.0547588235294117,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034543574660633,0.0489601809954751,0.0023446018099547,J,,0.0034543574660633,38500400000000.0,,,,,
1233,J,17GE178,17GE178,1.0,TO,2.746,0.05,0.03,44.61000000000001,0.0,0.0541067006554989,0.0541067006554989,0.0541067006554989,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016965622723962,0.0489599417334304,0.00345,J,,0.0016965622723962,29368800000000.0,,,,,
1234,J,17GE178,17GE178,0.85,CL,2.229,0.0999999999999999,0.0199999999999999,25.83,0.0,0.0523212202781516,0.0523212202781516,0.0523212202781516,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018411754149842,0.0489600717810677,0.00152,J,,0.0018411754149842,25871400000000.0,,,,,
1235,J,17GE178,17GE178,0.3,AP,0.701,1.57,0.04,11.67,0.0,0.0550007132667617,0.0550007132667617,0.0550007132667617,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.003790727532097,0.0489600570613409,0.00225,J,,0.003790727532097,134013000000000.0,,,,,
1236,J,17GE178,17GE178,0.07,TX,0.222,13.62,0.37,5.01,0.0,0.0546972972972973,0.0546972972972973,0.0546972972972973,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034543603603603,0.0489599099099099,0.0022829009009009,J,,0.0034543603603603,38674600000000.0,,,,,
1237,J,17GE179,17GE179,1.0,TO,2.79,0.05,0.03,46.9,0.0,0.0541064516129032,0.0541064516129032,0.0541064516129032,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016965627240143,0.0489598566308243,0.00345,J,,0.0016965627240143,29839300000000.0,,,,,
1238,J,17GE179,17GE179,0.85,CL,2.262,0.09,0.02,26.78,0.0,0.0523209549071618,0.0523209549071618,0.0523209549071618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018411759504862,0.0489602122015915,0.0015199999999999,J,,0.0018411759504862,26254500000000.0,,,,,
1239,J,17GE179,17GE179,0.3,AP,0.709,1.53,0.04,11.78,0.0,0.0551156558533145,0.0551156558533145,0.0551156558533145,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0039057122708039,0.0489599435825105,0.00225,J,,0.0039057122708039,139653000000000.0,,,,,
1240,J,17GE179,17GE179,0.07,TX,0.223,13.44,0.36,5.04,0.0,0.0546354260089686,0.0546354260089686,0.0546354260089686,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0034543587443946,0.0489600896860986,0.0022212017937219,J,,0.0034543587443946,38848800000000.0,,,,,
1241,J,17GE180,17GE180,1.0,TO,2.79,0.05,0.03,46.9,0.0,0.0541064516129032,0.0541064516129032,0.0541064516129032,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0016965627240143,0.0489598566308243,0.00345,J,,0.0016965627240143,29839300000000.0,,,,,
1242,J,17GE180,17GE180,0.85,CL,2.262,0.09,0.02,26.78,0.0,0.0523209549071618,0.0523209549071618,0.0523209549071618,,,Jet Fuel,,ACT_PRF (CAEP14/ICAO EEDB),,,,,,,0.0018411759504862,0.0489602122015915,0.0015199999999999,J,,0.0018411759504862,26254500000000.0,,,,,
