oid,profile_id,arrival_departure,stage,point,weight_lbs,horizontal_feet,vertical_feet,tas_knots,weight_kgs,horizontal_metres,vertical_metres,tas_metres,power,mode,course,fuel_flow_kgm
4319,A330-301-D-7,D,7,8,478400,45495.7,3427.6,233.9,216998.4128,13867.08936,1044.73248,120.3284516,0.632938815,CL,ANP2.2,
4320,A330-301-D-7,D,7,9,478400,53302.8,3713.1,262.8,216998.4128,16246.69344,1131.75288,135.1958832,0.646347556,CL,ANP2.2,
4321,A330-301-D-7,D,7,10,478400,70324.9,5500,269.9,216998.4128,21435.02952,1676.4,138.8484356,0.666374963,CL,ANP2.2,
4322,A330-301-D-7,D,7,11,478400,90494.6,7500,278.3,216998.4128,27582.75408,2286,143.1697652,0.688699556,CL,ANP2.2,
4323,A330-301-D-7,D,7,12,478400,117615.5,10000,289.3,216998.4128,35849.2044,3048,148.8286492,0.71646963,CL,ANP2.2,
4324,JET-LARGE-A-1,A,1,1,369200,-160622.4,6000,272,167466.1664,-48957.70752,1828.8,139.928768,0.006487764,AP,ANP2.2,
4325,JET-LARGE-A-1,A,1,2,369200,-89044.6,3000,260,167466.1664,-27140.79408,914.4,133.75544,0.00219789,AP,ANP2.2,
4326,JET-LARGE-A-1,A,1,3,369200,-68552.2,3000,216.2,167466.1664,-20894.71056,914.4,111.2227928,0.009915471,AP,ANP2.2,
4327,JET-LARGE-A-1,A,1,4,369200,-57243.4,3000,181.4,167466.1664,-17447.78832,914.4,93.3201416,0.01605654,AP,ANP2.2,
4328,JET-LARGE-A-1,A,1,5,369200,-48027.2,2517,170.4,167466.1664,-14638.69056,767.1816,87.6612576,0.017129677,AP,ANP2.2,
4329,JET-LARGE-A-1,A,1,6,369200,-46386.2,2431,166.7,167466.1664,-14138.51376,740.9688,85.7578148,0.017620113,AP,ANP2.2,
4330,JET-LARGE-A-1,A,1,7,369200,-40318.4,2113,150.5,167466.1664,-12289.04832,644.0424,77.423822,0.019967651,AP,ANP2.2,
4331,JET-LARGE-A-1,A,1,8,369200,-37979.2,1990.4,142.3,167466.1664,-11576.06016,606.67392,73.2053812,0.02121294,AP,ANP2.2,
4332,JET-LARGE-A-1,A,1,9,369200,-36979.2,1938,138.7,167466.1664,-11271.26016,590.7024,71.3533828,0.143731927,AP,ANP2.2,
4333,JET-LARGE-A-1,A,1,10,369200,-954.1,50,134.9,167466.1664,-290.80968,15.24,69.3984956,0.134183966,AP,ANP2.2,
4334,JET-LARGE-A-1,A,1,11,369200,-477,25,134.9,167466.1664,-145.3896,7.62,69.3984956,0.134062729,AP,ANP2.2,
4335,JET-LARGE-A-1,A,1,12,369200,0,0,134.8,167466.1664,0,0,69.3470512,0.133972996,AP,ANP2.2,
4336,JET-LARGE-A-1,A,1,13,369200,378,0,131.8,167466.1664,115.2144,0,67.8037192,0.1,AP,ANP2.2,
4337,JET-LARGE-A-1,A,1,14,369200,3402.6,0,29.8,167466.1664,1037.11248,0,15.3304312,0.1,AP,ANP2.2,
4338,A330-343-D-1,D,1,1,369200,0,0,0,167466.1664,0,0,0,0.983065682,TO,ANP2.2,
4339,A330-343-D-1,D,1,2,369200,3367.2,0,148.2,167466.1664,1026.32256,0,76.2406008,0.819679466,TO,ANP2.2,
4340,A330-343-D-1,D,1,3,369200,9180,1500,151.5,167466.1664,2798.064,457.2,77.938266,0.837372293,TO,ANP2.2,
4341,A330-343-D-1,D,1,4,369200,10180,1662,151.9,167466.1664,3102.864,506.5776,78.1440436,0.617708439,CL,ANP2.2,
4342,A330-343-D-1,D,1,5,369200,18438.3,3000,154.9,167466.1664,5619.99384,914.4,79.6873756,0.631553165,CL,ANP2.2,
4343,A330-343-D-1,D,1,6,369200,22139.4,3190.9,182.3,167466.1664,6748.08912,972.58632,93.7831412,0.629182841,CL,ANP2.2,
4344,A330-343-D-1,D,1,7,369200,26233.7,3389.1,209.3,167466.1664,7996.03176,1032.99768,107.6731292,0.626980309,CL,ANP2.2,
4345,A330-343-D-1,D,1,8,369200,29408.3,3554.9,229.5,167466.1664,8963.64984,1083.53352,118.064898,0.625541772,CL,ANP2.2,
4346,A330-343-D-1,D,1,9,369200,35533.5,3877.8,263.4,167466.1664,10830.6108,1181.95344,135.5045496,0.623685373,CL,ANP2.2,
4347,A330-343-D-1,D,1,10,369200,46093.2,5500,269.9,167466.1664,14049.20736,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4348,A330-343-D-1,D,1,11,369200,59771.9,7500,278.3,167466.1664,18218.47512,2286,143.1697652,0.662920534,CL,ANP2.2,
4349,A330-343-D-1,D,1,12,369200,78001.3,10000,289.3,167466.1664,23774.79624,3048,148.8286492,0.691104641,CL,ANP2.2,
4350,A330-343-D-2,D,2,1,380800,0,0,0,172727.8336,0,0,0,0.983065682,TO,ANP2.2,
4351,A330-343-D-2,D,2,2,380800,3593.2,0,150.5,172727.8336,1095.20736,0,77.423822,0.81713263,TO,ANP2.2,
4352,A330-343-D-2,D,2,3,380800,9676.6,1500,153.9,172727.8336,2949.42768,457.2,79.1729316,0.834825316,TO,ANP2.2,
4353,A330-343-D-2,D,2,4,380800,10676.6,1654.8,154.2,172727.8336,3254.22768,504.38304,79.3272648,0.617241772,CL,ANP2.2,
4354,A330-343-D-2,D,2,5,380800,19364.8,3000,157.4,172727.8336,5902.39104,914.4,80.9734856,0.631160197,CL,ANP2.2,
4355,A330-343-D-2,D,2,6,380800,23321.7,3191.9,185.1,172727.8336,7108.45416,972.89112,95.2235844,0.628736146,CL,ANP2.2,
4356,A330-343-D-2,D,2,7,380800,27463.3,3383.9,211,172727.8336,8370.81384,1031.41272,108.547684,0.626654712,CL,ANP2.2,
4357,A330-343-D-2,D,2,8,380800,30664.1,3544.8,230.4,172727.8336,9346.41768,1080.45504,118.5278976,0.625282982,CL,ANP2.2,
4358,A330-343-D-2,D,2,9,380800,36864.1,3859.5,263.3,172727.8336,11236.17768,1176.3756,135.4531052,0.62349128,CL,ANP2.2,
4359,A330-343-D-2,D,2,10,380800,47983.5,5500,269.9,172727.8336,14625.3708,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4360,A330-343-D-2,D,2,11,380800,62234.7,7500,278.3,172727.8336,18969.13656,2286,143.1697652,0.662920534,CL,ANP2.2,
4361,A330-343-D-2,D,2,12,380800,81236.8,10000,289.3,172727.8336,24760.97664,3048,148.8286492,0.691104641,CL,ANP2.2,
4362,A330-343-D-3,D,3,1,392900,0,0,0,178216.2968,0,0,0,0.983065682,TO,ANP2.2,
4363,A330-343-D-3,D,3,2,392900,3837.5,0,152.9,178216.2968,1169.67,0,78.6584876,0.814516878,TO,ANP2.2,
4364,A330-343-D-3,D,3,3,392900,10208.8,1500,156.3,178216.2968,3111.64224,457.2,80.4075972,0.832209705,TO,ANP2.2,
4365,A330-343-D-3,D,3,4,392900,11208.8,1647.8,156.7,178216.2968,3416.44224,502.24944,80.6133748,0.616766245,CL,ANP2.2,
4366,A330-343-D-3,D,3,5,392900,20357.2,3000,159.8,178216.2968,6204.87456,914.4,82.2081512,0.63075654,CL,ANP2.2,
4367,A330-343-D-3,D,3,6,392900,24604.8,3193.9,188,178216.2968,7499.54304,973.50072,96.715472,0.628283404,CL,ANP2.2,
4368,A330-343-D-3,D,3,7,392900,28813.3,3380.7,212.8,178216.2968,8782.29384,1030.43736,109.4736832,0.626316878,CL,ANP2.2,
4369,A330-343-D-3,D,3,8,392900,32041.6,3536.7,231.6,178216.2968,9766.27968,1077.98616,119.1452304,0.625011955,CL,ANP2.2,
4370,A330-343-D-3,D,3,9,392900,38277.4,3841.2,263.3,178216.2968,11666.95152,1170.79776,135.4531052,0.623298172,CL,ANP2.2,
4371,A330-343-D-3,D,3,10,392900,49992.9,5500,269.9,178216.2968,15237.83592,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4372,A330-343-D-3,D,3,11,392900,64852.3,7500,278.3,178216.2968,19766.98104,2286,143.1697652,0.662920534,CL,ANP2.2,
4373,A330-343-D-3,D,3,12,392900,84676.3,10000,289.3,178216.2968,25809.33624,3048,148.8286492,0.691104641,CL,ANP2.2,
4374,A330-343-D-4,D,4,1,414300,0,0,0,187923.1656,0,0,0,0.983065682,TO,ANP2.2,
4375,A330-343-D-4,D,4,2,414300,4290.7,0,157,187923.1656,1307.80536,0,80.767708,0.809987623,TO,ANP2.2,
4376,A330-343-D-4,D,4,3,414300,11186.6,1500,160.5,187923.1656,3409.67568,457.2,82.568262,0.82768045,TO,ANP2.2,
4377,A330-343-D-4,D,4,4,414300,12186.6,1636.4,160.8,187923.1656,3714.47568,498.77472,82.7225952,0.615950914,CL,ANP2.2,
4378,A330-343-D-4,D,4,5,414300,22180.1,3000,164.1,187923.1656,6760.49448,914.4,84.4202604,0.630057665,CL,ANP2.2,
4379,A330-343-D-4,D,4,6,414300,27033.7,3201.9,193.3,187923.1656,8239.87176,975.93912,99.4420252,0.627520956,CL,ANP2.2,
4380,A330-343-D-4,D,4,7,414300,31355.2,3380.2,216.3,187923.1656,9557.06496,1030.28496,111.2742372,0.625753446,CL,ANP2.2,
4381,A330-343-D-4,D,4,8,414300,34622.5,3527.6,233.7,187923.1656,10552.938,1075.21248,120.2255628,0.624561041,CL,ANP2.2,
4382,A330-343-D-4,D,4,9,414300,40853.2,3812.2,263.1,187923.1656,12452.05536,1161.95856,135.3502164,0.622991421,CL,ANP2.2,
4383,A330-343-D-4,D,4,10,414300,53644.9,5500,269.9,187923.1656,16350.96552,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4384,A330-343-D-4,D,4,11,414300,69608.4,7500,278.3,187923.1656,21216.64032,2286,143.1697652,0.662920534,CL,ANP2.2,
4385,A330-343-D-4,D,4,12,414300,90927.5,10000,289.3,187923.1656,27714.702,3048,148.8286492,0.691104641,CL,ANP2.2,
4386,A330-343-D-5,D,5,1,441900,0,0,0,200442.3048,0,0,0,0.983065682,TO,ANP2.2,
4387,A330-343-D-5,D,5,2,441900,4915.8,0,162.2,200442.3048,1498.33584,0,83.4428168,0.804315471,TO,ANP2.2,
4388,A330-343-D-5,D,5,3,441900,12519,1500,165.8,200442.3048,3815.7912,457.2,85.2948152,0.822008298,TO,ANP2.2,
4389,A330-343-D-5,D,5,4,441900,13519,1623.5,166.1,200442.3048,4120.5912,494.8428,85.4491484,0.614942897,CL,ANP2.2,
4390,A330-343-D-5,D,5,5,441900,24666.2,3000,169.5,200442.3048,7518.25776,914.4,87.198258,0.629182278,CL,ANP2.2,
4391,A330-343-D-5,D,5,6,441900,30381.8,3212,199.8,200442.3048,9260.37264,979.0176,102.7859112,0.626577778,CL,ANP2.2,
4392,A330-343-D-5,D,5,7,441900,34894.2,3382.8,220.9,200442.3048,10635.75216,1031.07744,113.6406796,0.625035443,CL,ANP2.2,
4393,A330-343-D-5,D,5,8,441900,38229.7,3520.6,237,200442.3048,11652.41256,1073.07888,121.923228,0.623962447,CL,ANP2.2,
4394,A330-343-D-5,D,5,9,441900,44279.5,3774.5,263,200442.3048,13496.3916,1150.4676,135.298772,0.622594233,CL,ANP2.2,
4395,A330-343-D-5,D,5,10,441900,58547.1,5500,269.9,200442.3048,17845.15608,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4396,A330-343-D-5,D,5,11,441900,75991.4,7500,278.3,200442.3048,23162.17872,2286,143.1697652,0.662920534,CL,ANP2.2,
4397,A330-343-D-5,D,5,12,441900,99321.4,10000,289.3,200442.3048,30273.16272,3048,148.8286492,0.691104641,CL,ANP2.2,
4398,A330-343-D-6,D,6,1,472000,0,0,0,214095.424,0,0,0,0.983065682,TO,ANP2.2,
4399,A330-343-D-6,D,6,2,472000,5650.2,0,167.6,214095.424,1722.18096,0,86.2208144,0.798327989,TO,ANP2.2,
4400,A330-343-D-6,D,6,3,472000,14068.1,1500,171.3,214095.424,4287.95688,457.2,88.1242572,0.816020675,TO,ANP2.2,
4401,A330-343-D-6,D,6,4,472000,15068.1,1611.1,171.6,214095.424,4592.75688,491.06328,88.2785904,0.613892546,CL,ANP2.2,
4402,A330-343-D-6,D,6,5,472000,27564,3000,175.2,214095.424,8401.5072,914.4,90.1305888,0.628258368,CL,ANP2.2,
4403,A330-343-D-6,D,6,6,472000,34193.3,3218.8,205.9,214095.424,10422.11784,981.09024,105.9240196,0.625650633,CL,ANP2.2,
4404,A330-343-D-6,D,6,7,472000,38880.1,3380.6,225.2,214095.424,11850.65448,1030.40688,115.8527888,0.624319269,CL,ANP2.2,
4405,A330-343-D-6,D,6,8,472000,42232.9,3506.5,239.7,214095.424,12872.58792,1068.7812,123.3122268,0.623357947,CL,ANP2.2,
4406,A330-343-D-6,D,6,9,472000,48133.4,3733.2,262.8,214095.424,14671.06032,1137.87936,135.1958832,0.622158509,CL,ANP2.2,
4407,A330-343-D-6,D,6,10,472000,64131.7,5500,269.9,214095.424,19547.34216,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4408,A330-343-D-6,D,6,11,472000,83269.5,7500,278.3,214095.424,25380.5436,2286,143.1697652,0.662920534,CL,ANP2.2,
4409,A330-343-D-6,D,6,12,472000,108907.2,10000,289.3,214095.424,33194.91456,3048,148.8286492,0.691104641,CL,ANP2.2,
4410,A330-343-D-7,D,7,1,513700,0,0,0,233010.2104,0,0,0,0.983065682,TO,ANP2.2,
4411,A330-343-D-7,D,7,2,513700,6760.2,0,174.9,233010.2104,2060.50896,0,89.9762556,0.790340084,TO,ANP2.2,
4412,A330-343-D-7,D,7,3,513700,16390.1,1500,178.7,233010.2104,4995.70248,457.2,91.9311428,0.808032911,TO,ANP2.2,
4413,A330-343-D-7,D,7,4,513700,17390.1,1596.5,179,233010.2104,5300.50248,486.6132,92.085476,0.612510127,CL,ANP2.2,
4414,A330-343-D-7,D,7,5,513700,31931.6,3000,182.8,233010.2104,9732.75168,914.4,94.0403632,0.627025879,CL,ANP2.2,
4415,A330-343-D-7,D,7,6,513700,38591.8,3189.7,209,233010.2104,11762.78064,972.22056,107.518796,0.624838537,CL,ANP2.2,
4416,A330-343-D-7,D,7,7,513700,43389.5,3336.1,226,233010.2104,13225.1196,1016.84328,116.264344,0.623699015,CL,ANP2.2,
4417,A330-343-D-7,D,7,8,513700,46698.2,3446.1,238.8,233010.2104,14233.61136,1050.37128,122.8492272,0.622840928,CL,ANP2.2,
4418,A330-343-D-7,D,7,9,513700,53542.4,3681.4,262.6,233010.2104,16319.72352,1122.09072,135.0929944,0.621612236,CL,ANP2.2,
4419,A330-343-D-7,D,7,10,513700,72107,5500,269.9,233010.2104,21978.2136,1676.4,138.8484356,0.641022504,CL,ANP2.2,
4420,A330-343-D-7,D,7,11,513700,93738.9,7500,278.3,233010.2104,28571.61672,2286,143.1697652,0.662920534,CL,ANP2.2,
4421,A330-343-D-7,D,7,12,513700,122791,10000,289.3,233010.2104,37426.6968,3048,148.8286492,0.691104641,CL,ANP2.2,
4422,A340-211-A-1,A,1,1,369500,-133913.3,6000,272,167602.244,-40816.77384,1828.8,139.928768,3.20513e-05,AP,ANP2.2,
4423,A340-211-A-1,A,1,2,369500,-81883.9,3000,260,167602.244,-24958.21272,914.4,133.75544,3.20513e-05,AP,ANP2.2,
4424,A340-211-A-1,A,1,3,369500,-67994,3000,221.2,167602.244,-20724.5712,914.4,113.7950128,3.20513e-05,AP,ANP2.2,
4425,A340-211-A-1,A,1,4,369500,-57243.4,3000,182.6,167602.244,-17447.78832,914.4,93.9374744,0.0147125,AP,ANP2.2,
4426,A340-211-A-1,A,1,5,369500,-47149.5,2471,165.4,167602.244,-14371.1676,753.1608,85.0890376,0.024040064,AP,ANP2.2,
4427,A340-211-A-1,A,1,6,369500,-44573.5,2336,158.4,167602.244,-13586.0028,712.0128,81.4879296,0.028159936,AP,ANP2.2,
4428,A340-211-A-1,A,1,7,369500,-39421.6,2066,142,167602.244,-12015.70368,629.7168,73.051048,0.037952564,AP,ANP2.2,
4429,A340-211-A-1,A,1,8,369500,-38563,2021,138.7,167602.244,-11754.0024,616.0008,71.3533828,0.039989423,AP,ANP2.2,
4430,A340-211-A-1,A,1,9,369500,-37704.3,1976,135.3,167602.244,-11492.27064,602.2848,69.6042732,0.178995513,AP,ANP2.2,
4431,A340-211-A-1,A,1,10,369500,-954.1,50,131.5,167602.244,-290.80968,15.24,67.649386,0.166872756,AP,ANP2.2,
4432,A340-211-A-1,A,1,11,369500,-477,25,131.5,167602.244,-145.3896,7.62,67.649386,0.166721795,AP,ANP2.2,
4433,A340-211-A-1,A,1,12,369500,0,0,131.4,167602.244,0,0,67.5979416,0.166606731,AP,ANP2.2,
4434,A340-211-A-1,A,1,13,369500,381.8,0,128.4,167602.244,116.37264,0,66.0546096,0.1,AP,ANP2.2,
4435,A340-211-A-1,A,1,14,369500,3436.6,0,29.8,167602.244,1047.47568,0,15.3304312,0.1,AP,ANP2.2,
4436,A340-211-D-1,D,1,1,369500,0,0,0,167602.244,0,0,0,0.959995192,TO,ANP2.2,
4437,A340-211-D-1,D,1,2,369500,3426,0,135.2,167602.244,1044.2448,0,69.5528288,0.825914744,TO,ANP2.2,
4438,A340-211-D-1,D,1,3,369500,10702.5,1500,138.3,167602.244,3262.122,457.2,71.1476052,0.839969231,TO,ANP2.2,
4439,A340-211-D-1,D,1,4,369500,11702.5,1665.8,138.6,167602.244,3566.922,507.73584,71.3019384,0.751468269,CL,ANP2.2,
4440,A340-211-D-1,D,1,5,369500,19748.8,3000,141.4,167602.244,6019.43424,914.4,72.7423816,0.765732692,CL,ANP2.2,
4441,A340-211-D-1,D,1,6,369500,25721.5,3313.4,185.3,167602.244,7839.9132,1009.92432,95.3264732,0.730835897,CL,ANP2.2,
4442,A340-211-D-1,D,1,7,369500,30989.3,3555.2,216.8,167602.244,9445.53864,1083.62496,111.5314592,0.706316667,CL,ANP2.2,
4443,A340-211-D-1,D,1,8,369500,34897,3739.9,239.6,167602.244,10636.6056,1139.92152,123.2607824,0.688851923,CL,ANP2.2,
4444,A340-211-D-1,D,1,9,369500,39773.4,3972.1,263.8,167602.244,12122.93232,1210.69608,135.7103272,0.670994872,CL,ANP2.2,
4445,A340-211-D-1,D,1,10,369500,50863.8,5500,269.9,167602.244,15503.28624,1676.4,138.8484356,0.688154167,CL,ANP2.2,
4446,A340-211-D-1,D,1,11,369500,66139,7500,278.3,167602.244,20159.1672,2286,143.1697652,0.711407051,CL,ANP2.2,
4447,A340-211-D-1,D,1,12,369500,86560.5,10000,289.3,167602.244,26383.6404,3048,148.8286492,0.741735256,CL,ANP2.2,
4448,A340-211-D-2,D,2,1,381600,0,0,0,173090.7072,0,0,0,0.959995192,TO,ANP2.2,
4449,A340-211-D-2,D,2,2,381600,3663.7,0,137.4,173090.7072,1116.69576,0,70.6846056,0.823737179,TO,ANP2.2,
4450,A340-211-D-2,D,2,3,381600,11312,1500,140.5,173090.7072,3447.8976,457.2,72.279382,0.837791667,TO,ANP2.2,
4451,A340-211-D-2,D,2,4,381600,12312,1657.3,140.8,173090.7072,3752.6976,505.14504,72.4337152,0.749339103,CL,ANP2.2,
4452,A340-211-D-2,D,2,5,381600,20845,3000,143.7,173090.7072,6353.556,914.4,73.9256028,0.763692949,CL,ANP2.2,
4453,A340-211-D-2,D,2,6,381600,27336.6,3319.2,188.5,173090.7072,8332.19568,1011.69216,96.972694,0.728127244,CL,ANP2.2,
4454,A340-211-D-2,D,2,7,381600,32669.4,3551.7,218.4,173090.7072,9957.63312,1082.55816,112.3545696,0.704892628,CL,ANP2.2,
4455,A340-211-D-2,D,2,8,381600,36597.4,3729.3,240.2,173090.7072,11154.88752,1136.69064,123.5694488,0.688180769,CL,ANP2.2,
4456,A340-211-D-2,D,2,9,381600,41559.7,3956.1,263.7,173090.7072,12667.39656,1205.81928,135.6588828,0.670817949,CL,ANP2.2,
4457,A340-211-D-2,D,2,10,381600,53269.5,5500,269.9,173090.7072,16236.5436,1676.4,138.8484356,0.688154167,CL,ANP2.2,
4458,A340-211-D-2,D,2,11,381600,69242.4,7500,278.3,173090.7072,21105.08352,2286,143.1697652,0.711407051,CL,ANP2.2,
4459,A340-211-D-2,D,2,12,381600,90612.4,10000,289.3,173090.7072,27618.65952,3048,148.8286492,0.741735256,CL,ANP2.2,
4460,A340-211-D-3,D,3,1,394100,0,0,0,178760.6072,0,0,0,0.959995192,TO,ANP2.2,
4461,A340-211-D-3,D,3,2,394100,3918.2,0,139.7,178760.6072,1194.26736,0,71.8678268,0.821523397,TO,ANP2.2,
4462,A340-211-D-3,D,3,3,394100,11961.7,1500,142.8,178760.6072,3645.92616,457.2,73.4626032,0.835577885,TO,ANP2.2,
4463,A340-211-D-3,D,3,4,394100,12961.7,1649.2,143.1,178760.6072,3950.72616,502.67616,73.6169364,0.747179487,CL,ANP2.2,
4464,A340-211-D-3,D,3,5,394100,22016.3,3000,146,178760.6072,6710.56824,914.4,75.108824,0.761619231,CL,ANP2.2,
4465,A340-211-D-3,D,3,6,394100,28995.2,3321.8,191.2,178760.6072,8837.73696,1012.48464,98.3616928,0.725752885,CL,ANP2.2,
4466,A340-211-D-3,D,3,7,394100,34367.5,3544.3,219.5,178760.6072,10475.214,1080.30264,112.920458,0.703795513,CL,ANP2.2,
4467,A340-211-D-3,D,3,8,394100,38320.9,3715.5,240.5,178760.6072,11680.21032,1132.4844,123.723782,0.687750962,CL,ANP2.2,
4468,A340-211-D-3,D,3,9,394100,43434.6,3939.7,263.7,178760.6072,13238.86608,1200.82056,135.6588828,0.670636218,CL,ANP2.2,
4469,A340-211-D-3,D,3,10,394100,55806.1,5500,269.9,178760.6072,17009.69928,1676.4,138.8484356,0.688154167,CL,ANP2.2,
4470,A340-211-D-3,D,3,11,394100,72516.8,7500,278.3,178760.6072,22103.12064,2286,143.1697652,0.711407051,CL,ANP2.2,
4471,A340-211-D-3,D,3,12,394100,94891.3,10000,289.3,178760.6072,28922.86824,3048,148.8286492,0.741735256,CL,ANP2.2,
4472,A340-211-D-4,D,4,1,416600,0,0,0,188966.4272,0,0,0,0.959995192,TO,ANP2.2,
4473,A340-211-D-4,D,4,2,416600,4399.2,0,143.6,188966.4272,1340.87616,0,73.8741584,0.817625321,TO,ANP2.2,
4474,A340-211-D-4,D,4,3,416600,13185.1,1500,146.8,188966.4272,4018.81848,457.2,75.5203792,0.831679808,TO,ANP2.2,
4475,A340-211-D-4,D,4,4,416600,14185.1,1635.8,147.1,188966.4272,4323.61848,498.59184,75.6747124,0.743387179,CL,ANP2.2,
4476,A340-211-D-4,D,4,5,416600,24229.4,3000,150.1,188966.4272,7385.12112,914.4,77.2180444,0.757967628,CL,ANP2.2,
4477,A340-211-D-4,D,4,6,416600,32267.6,3330,196.6,188966.4272,9835.16448,1014.984,101.1396904,0.721130449,CL,ANP2.2,
4478,A340-211-D-4,D,4,7,416600,37772.8,3538,222.4,188966.4272,11513.14944,1078.3824,114.4123456,0.701138782,CL,ANP2.2,
4479,A340-211-D-4,D,4,8,416600,41729.9,3696.2,241.7,188966.4272,12719.27352,1126.60176,124.3411148,0.686430769,CL,ANP2.2,
4480,A340-211-D-4,D,4,9,416600,46954.5,3909.2,263.5,188966.4272,14311.7316,1191.52416,135.555994,0.670299038,CL,ANP2.2,
4481,A340-211-D-4,D,4,10,416600,60584.4,5500,269.9,188966.4272,18466.12512,1676.4,138.8484356,0.688154167,CL,ANP2.2,
4482,A340-211-D-4,D,4,11,416600,78668.9,7500,278.3,188966.4272,23978.28072,2286,143.1697652,0.711407051,CL,ANP2.2,
4483,A340-211-D-4,D,4,12,416600,102918.6,10000,289.3,188966.4272,31369.58928,3048,148.8286492,0.741735256,CL,ANP2.2,
4484,A340-211-D-5,D,5,1,446000,0,0,0,202302.032,0,0,0,0.959995192,TO,ANP2.2,
4485,A340-211-D-5,D,5,2,446000,5072.6,0,148.6,202302.032,1546.12848,0,76.4463784,0.8126875,TO,ANP2.2,
4486,A340-211-D-5,D,5,3,446000,14894,1500,151.9,202302.032,4539.6912,457.2,78.1440436,0.826741987,TO,ANP2.2,
4487,A340-211-D-5,D,5,4,446000,15894,1620.5,152.2,202302.032,4844.4912,493.9284,78.2983768,0.738600321,CL,ANP2.2,
4488,A340-211-D-5,D,5,5,446000,27341.3,3000,155.3,202302.032,8333.62824,914.4,79.8931532,0.753342308,CL,ANP2.2,
4489,A340-211-D-5,D,5,6,446000,37058.1,3346.6,203.6,202302.032,11295.30888,1020.04368,104.7407984,0.715121474,CL,ANP2.2,
4490,A340-211-D-5,D,5,7,446000,42713,3536.4,226.5,202302.032,13018.9224,1077.89472,116.521566,0.697518269,CL,ANP2.2,
4491,A340-211-D-5,D,5,8,446000,46721.1,3681.2,243.9,202302.032,14240.59128,1122.02976,125.4728916,0.684232692,CL,ANP2.2,
4492,A340-211-D-5,D,5,9,446000,51873.1,3872.5,263.4,202302.032,15810.92088,1180.338,135.5045496,0.66989391,CL,ANP2.2,
4493,A340-211-D-5,D,5,10,446000,67243.4,5500,269.9,202302.032,20495.78832,1676.4,138.8484356,0.688154167,CL,ANP2.2,
4494,A340-211-D-5,D,5,11,446000,87217.8,7500,278.3,202302.032,26583.98544,2286,143.1697652,0.711407051,CL,ANP2.2,
4495,A340-211-D-5,D,5,12,446000,114057.4,10000,289.3,202302.032,34764.69552,3048,148.8286492,0.741735256,CL,ANP2.2,
4496,A340-211-D-6,D,6,1,477600,0,0,0,216635.5392,0,0,0,0.959995192,TO,ANP2.2,
4497,A340-211-D-6,D,6,2,477600,5853.7,0,153.8,216635.5392,1784.20776,0,79.1214872,0.807558333,TO,ANP2.2,
4498,A340-211-D-6,D,6,3,477600,16880.6,1500,157.2,216635.5392,5145.20688,457.2,80.8705968,0.821612821,TO,ANP2.2,
4499,A340-211-D-6,D,6,4,477600,17880.6,1606.3,157.4,216635.5392,5450.00688,489.60024,80.9734856,0.733645513,CL,ANP2.2,
4500,A340-211-D-6,D,6,5,477600,30995.5,3000,160.7,216635.5392,9447.4284,914.4,82.6711508,0.7485375,CL,ANP2.2,
4501,A340-211-D-6,D,6,6,477600,42092.2,3344.3,208.2,216635.5392,12829.70256,1019.34264,107.1072408,0.71103141,CL,ANP2.2,
4502,A340-211-D-6,D,6,7,477600,47867.1,3516.6,228.6,216635.5392,14589.89208,1071.85968,117.6018984,0.695453205,CL,ANP2.2,
4503,A340-211-D-6,D,6,8,477600,51866.3,3647,244.2,216635.5392,15808.84824,1111.6056,125.6272248,0.683488141,CL,ANP2.2,
4504,A340-211-D-6,D,6,9,477600,57425.1,3834.6,263.2,216635.5392,17503.17048,1168.78608,135.4016608,0.669475641,CL,ANP2.2,
4505,A340-211-D-6,D,6,10,477600,74815.6,5500,269.9,216635.5392,22803.79488,1676.4,138.8484356,0.688154167,CL,ANP2.2,
4506,A340-211-D-6,D,6,11,477600,96952.4,7500,278.3,216635.5392,29551.09152,2286,143.1697652,0.711407051,CL,ANP2.2,
4507,A340-211-D-6,D,6,12,477600,126769.7,10000,289.3,216635.5392,38639.40456,3048,148.8286492,0.741735256,CL,ANP2.2,
4508,A340-211-D-7,D,7,1,573200,0,0,0,259998.9344,0,0,0,0.959995192,TO,ANP2.2,
4509,A340-211-D-7,D,7,2,573200,8586.1,0,168.4,259998.9344,2617.04328,0,86.6323696,0.792997115,TO,ANP2.2,
4510,A340-211-D-7,D,7,3,573200,23995.4,1500,172.2,259998.9344,7313.79792,457.2,88.5872568,0.807051603,TO,ANP2.2,
4511,A340-211-D-7,D,7,4,573200,24995.4,1573.2,172.4,259998.9344,7618.59792,479.51136,88.6901456,0.719657372,CL,ANP2.2,
4512,A340-211-D-7,D,7,5,573200,44494.3,3000,176.1,259998.9344,13561.86264,914.4,90.5935884,0.734897756,CL,ANP2.2,
4513,A340-211-D-7,D,7,6,573200,55465.9,3230.1,207.9,259998.9344,16906.00632,984.53448,106.9529076,0.709785897,CL,ANP2.2,
