stage,source_module,timestamp,dispersion_module,count,source_modules,dispersion modules
process(),,0.015,,474.0,PointSource,AUSTAL2000
process(),,0.014052,,475.0,PointSource,AUSTAL2000
process(),,0.014948,,476.0,PointSource,AUSTAL2000
process(),,0.022051,,477.0,PointSource,AUSTAL2000
process(),,0.018948,,478.0,PointSource,AUSTAL2000
process(),,0.016001,,479.0,PointSource,AUSTAL2000
process(),,0.014051,,480.0,PointSource,AUSTAL2000
process(),,0.013946,,481.0,PointSource,AUSTAL2000
process(),,0.015055,,482.0,PointSource,AUSTAL2000
process(),,0.014945,,483.0,PointSource,AUSTAL2000
process(),,0.020005,,484.0,PointSource,AUSTAL2000
process(),,0.01505,,485.0,PointSource,AUSTAL2000
process(),,0.014999,,486.0,PointSource,AUSTAL2000
process(),,0.015001,,487.0,PointSource,AUSTAL2000
process(),,0.015947,,488.0,PointSource,AUSTAL2000
process(),,0.013998,,489.0,PointSource,AUSTAL2000
process(),,0.015036,,490.0,PointSource,AUSTAL2000
process(),,0.014964,,491.0,PointSource,AUSTAL2000
process(),,0.014033,,492.0,PointSource,AUSTAL2000
process(),,0.014968,,493.0,PointSource,AUSTAL2000
process(),,0.014002,,494.0,PointSource,AUSTAL2000
