205,FI,PC,Gasoline,1.4 - 2.0 l,Improved Conv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,FI,PC,Gasoline,1.4 - 2.0 l,Open Loop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,FI,PC,Gasoline,1.4 - 2.0 l,EURO I,40013,150902,150818,150005,144976,124059,67639,22000,22000,30,60,10,30,80,100
208,FI,PC,Gasoline,1.4 - 2.0 l,EURO II,0,0,119255,119226,118877,116380,104474,22000,22000,30,60,10,30,80,100
209,FI,PC,Gasoline,1.4 - 2.0 l,EURO III,0,0,0,124313,124277,123849,120854,22000,22000,30,60,10,30,80,100
210,FI,PC,Gasoline,1.4 - 2.0 l,EURO IV,0,0,0,36776,244050,479205,721063,22000,22000,30,60,10,30,80,100
211,FI,PC,Gasoline,>2.0 l,Pre-ECE,1589,839,262,0,0,0,0,5000,5000,30,60,10,30,80,100
212,FI,PC,Gasoline,>2.0 l,ECE 15/00-01,11644,10482,8213,3109,0,0,0,8000,8000,30,60,10,30,80,100
213,FI,PC,Gasoline,>2.0 l,ECE 15/02,8891,8690,8044,5807,893,0,0,13000,13000,30,60,10,30,80,100
214,FI,PC,Gasoline,>2.0 l,ECE 15/03,14776,14699,14346,12697,7905,0,0,21000,21000,30,60,10,30,80,100
