oid;profile_id;arrival_departure;stage;point;weight_lbs;horizontal_feet;vertical_feet;tas_knots;weight_kgs;horizontal_metres;vertical_metres;tas_metres;power;mode;course
6687;A319-131-D-3;D;3;6;136500;17586.7;1626.3;209.9;61915.308;5360.42616;495.69624;107.9817956;0.728334545;CL;ANP2.2
6688;A319-131-D-3;D;3;7;136500;26258;3000;214.2;61915.308;8003.4384;914.4;110.1939048;0.744804545;CL;ANP2.2
6689;A319-131-D-3;D;3;8;136500;34731.1;3445.1;261.7;61915.308;10586.03928;1050.06648;134.6299948;0.762403636;CL;ANP2.2
6690;A319-131-D-3;D;3;9;136500;48276;5500;269.9;61915.308;14714.5248;1676.4;138.8484356;0.792023636;CL;ANP2.2
6691;A319-131-D-3;D;3;10;136500;62257.1;7500;278.3;61915.308;18975.96408;2286;143.1697652;0.813877273;CL;ANP2.2
6692;A319-131-D-3;D;3;11;136500;81365.2;10000;289.3;61915.308;24800.11296;3048;148.8286492;0.831594545;CL;ANP2.2
6693;A319-131-D-4;D;4;1;146100;0;0;0;66269.7912;0;0;0;0.975376818;TO;ANP2.2
6694;A319-131-D-4;D;4;2;146100;4078.4;0;143.3;66269.7912;1243.09632;0;73.7198252;0.835794091;TO;ANP2.2
6695;A319-131-D-4;D;4;3;146100;9614.7;1000;145.4;66269.7912;2930.56056;304.8;74.8001576;0.850518182;TO;ANP2.2
6696;A319-131-D-4;D;4;4;146100;16284.8;1350.9;198.5;66269.7912;4963.60704;411.75432;102.117134;0.805953636;CL;ANP2.2
6697;A319-131-D-4;D;4;5;146100;18815.4;1478.5;214.3;66269.7912;5734.93392;450.6468;110.2453492;0.793232727;CL;ANP2.2
6698;A319-131-D-4;D;4;6;146100;19815.4;1622.8;214.8;66269.7912;6039.73392;494.62944;110.5025712;0.728646818;CL;ANP2.2
6699;A319-131-D-4;D;4;7;146100;29354.9;3000;219.2;66269.7912;8947.37352;914.4;112.7661248;0.748860455;CL;ANP2.2
6700;A319-131-D-4;D;4;8;146100;37733.3;3404;261.5;66269.7912;11501.10984;1037.5392;134.527106;0.761757273;CL;ANP2.2
6701;A319-131-D-4;D;4;9;146100;52908.2;5500;269.9;66269.7912;16126.41936;1676.4;138.8484356;0.792023636;CL;ANP2.2
6702;A319-131-D-4;D;4;10;146100;68292.9;7500;278.3;66269.7912;20815.67592;2286;143.1697652;0.813877273;CL;ANP2.2
6703;A319-131-D-4;D;4;11;146100;89364.6;10000;289.3;66269.7912;27238.33008;3048;148.8286492;0.831594545;CL;ANP2.2
6704;A319-131-D-5;D;5;1;166400;0;0;0;75477.7088;0;0;0;0.975376818;TO;ANP2.2
6705;A319-131-D-5;D;5;2;166400;5350.4;0;152.9;75477.7088;1630.80192;0;78.6584876;0.826412273;TO;ANP2.2
6706;A319-131-D-5;D;5;3;166400;7589.1;106.1;169.1;75477.7088;2313.15768;32.33928;86.9924804;0.812402727;TO;ANP2.2
6707;A319-131-D-5;D;5;4;166400;13892.6;1000;171.3;75477.7088;4234.46448;304.8;88.1242572;0.825618636;TO;ANP2.2
6708;A319-131-D-5;D;5;5;166400;21048.7;1306.4;211.7;75477.7088;6415.64376;398.19072;108.9077948;0.792460909;CL;ANP2.2
6709;A319-131-D-5;D;5;6;166400;23313.1;1399.1;224.6;75477.7088;7105.83288;426.44568;115.5441224;0.781898182;CL;ANP2.2
6710;A319-131-D-5;D;5;7;166400;24313.1;1519.4;225;75477.7088;7410.63288;463.11312;115.7499;0.727590455;CL;ANP2.2
6711;A319-131-D-5;D;5;8;166400;36620.7;3000;230;75477.7088;11161.98936;914.4;118.32212;0.753042727;CL;ANP2.2
6712;A319-131-D-5;D;5;9;166400;44205.9;3308.9;261.2;75477.7088;13473.95832;1008.55272;134.3727728;0.760252727;CL;ANP2.2
6713;A319-131-D-5;D;5;10;166400;63303.2;5500;269.9;75477.7088;19294.81536;1676.4;138.8484356;0.792023636;CL;ANP2.2
6714;A319-131-D-5;D;5;11;166400;81905.7;7500;278.3;75477.7088;24964.85736;2286;143.1697652;0.813877273;CL;ANP2.2
6715;A319-131-D-5;D;5;12;166400;107516.9;10000;289.3;75477.7088;32771.15112;3048;148.8286492;0.831594545;CL;ANP2.2
6716;A319-131-D-1;D;1;1;125900;0;0;0;57107.2328;0;0;0;0.975376818;TO;ANP2.2
6717;A319-131-D-1;D;1;2;125900;2992.9;0;133;57107.2328;912.23592;0;68.421052;0.845802727;TO;ANP2.2
6718;A319-131-D-1;D;1;3;125900;7395.5;1000;135;57107.2328;2254.1484;304.8;69.44994;0.860526364;TO;ANP2.2
6719;A319-131-D-1;D;1;4;125900;11994.4;1308.6;184.2;57107.2328;3655.89312;398.86128;94.7605848;0.81886;CL;ANP2.2
6720;A319-131-D-1;D;1;5;125900;14352;1457.1;204;57107.2328;4374.4896;444.12408;104.946576;0.802683636;CL;ANP2.2
6721;A319-131-D-1;D;1;6;125900;15352;1632.5;204.5;57107.2328;4679.2896;497.586;105.203798;0.728031818;CL;ANP2.2
6722;A319-131-D-1;D;1;7;125900;23149.1;3000;208.7;57107.2328;7055.84568;914.4;107.3644628;0.740325909;CL;ANP2.2
6723;A319-131-D-1;D;1;8;125900;31560.7;3487.7;261.9;57107.2328;9619.70136;1063.05096;134.7328836;0.763070455;CL;ANP2.2
6724;A319-131-D-1;D;1;9;125900;43450.4;5500;269.9;57107.2328;13243.68192;1676.4;138.8484356;0.792023636;CL;ANP2.2
6725;A319-131-D-1;D;1;10;125900;55960;7500;278.3;57107.2328;17056.608;2286;143.1697652;0.813877273;CL;ANP2.2
6726;A319-131-D-1;D;1;11;125900;73020;10000;289.3;57107.2328;22256.496;3048;148.8286492;0.831594545;CL;ANP2.2
6727;A319-131-D-2;D;2;1;131000;0;0;0;59420.552;0;0;0;0.975376818;TO;ANP2.2
6728;A319-131-D-2;D;2;2;131000;3250.2;0;135.7;59420.552;990.66096;0;69.8100508;0.843204091;TO;ANP2.2
6729;A319-131-D-2;D;2;3;131000;7925.6;1000;137.7;59420.552;2415.72288;304.8;70.8389388;0.857928182;TO;ANP2.2
6730;A319-131-D-2;D;2;4;131000;13000.9;1319.2;188;59420.552;3962.67432;402.09216;96.715472;0.81544;CL;ANP2.2
6731;A319-131-D-2;D;2;5;131000;15402.7;1461.9;206.6;59420.552;4694.74296;445.58712;106.2841304;0.800239545;CL;ANP2.2
6732;A319-131-D-2;D;2;6;131000;16402.7;1628.8;207.2;59420.552;4999.54296;496.45824;106.5927968;0.728169091;CL;ANP2.2
6733;A319-131-D-2;D;2;7;131000;24616.9;3000;211.4;59420.552;7503.23112;914.4;108.7534616;0.742522727;CL;ANP2.2
6734;A319-131-D-2;D;2;8;131000;33067.1;3466.6;261.8;59420.552;10078.85208;1056.61968;134.6814392;0.76274;CL;ANP2.2
6735;A319-131-D-2;D;2;9;131000;45741.2;5500;269.9;59420.552;13941.91776;1676.4;138.8484356;0.792023636;CL;ANP2.2
6736;A319-131-D-2;D;2;10;131000;58949;7500;278.3;59420.552;17967.6552;2286;143.1697652;0.813877273;CL;ANP2.2
6737;A319-131-D-2;D;2;11;131000;76979.4;10000;289.3;59420.552;23463.32112;3048;148.8286492;0.831594545;CL;ANP2.2
6738;A319-131-D-3;D;3;1;136500;0;0;0;61915.308;0;0;0;0.975376818;TO;ANP2.2
6739;A319-131-D-3;D;3;2;136500;3540.4;0;138.5;61915.308;1079.11392;0;71.250494;0.840458182;TO;ANP2.2
6740;A319-131-D-3;D;3;3;136500;8519.8;1000;140.5;61915.308;2596.83504;304.8;72.279382;0.855181818;TO;ANP2.2
6741;A319-131-D-3;D;3;4;136500;14124.6;1330.1;191.7;61915.308;4305.17808;405.41448;98.6189148;0.812024545;CL;ANP2.2
6742;A319-131-D-3;D;3;5;136500;16586.7;1467.9;209.4;61915.308;5055.62616;447.41592;107.7245736;0.797717727;CL;ANP2.2
6743;A319-131-D-3;D;3;6;136500;17586.7;1626.3;209.9;61915.308;5360.42616;495.69624;107.9817956;0.728334545;CL;ANP2.2
6744;A319-131-D-3;D;3;7;136500;26258;3000;214.2;61915.308;8003.4384;914.4;110.1939048;0.744804545;CL;ANP2.2
6745;A319-131-D-3;D;3;8;136500;34731.1;3445.1;261.7;61915.308;10586.03928;1050.06648;134.6299948;0.762403636;CL;ANP2.2
6746;A319-131-D-3;D;3;9;136500;48276;5500;269.9;61915.308;14714.5248;1676.4;138.8484356;0.792023636;CL;ANP2.2
6747;A319-131-D-3;D;3;10;136500;62257.1;7500;278.3;61915.308;18975.96408;2286;143.1697652;0.813877273;CL;ANP2.2
6748;A319-131-D-3;D;3;11;136500;81365.2;10000;289.3;61915.308;24800.11296;3048;148.8286492;0.831594545;CL;ANP2.2
6749;A319-131-D-4;D;4;1;146100;0;0;0;66269.7912;0;0;0;0.975376818;TO;ANP2.2
6750;A319-131-D-4;D;4;2;146100;4078.4;0;143.3;66269.7912;1243.09632;0;73.7198252;0.835794091;TO;ANP2.2
6751;A319-131-D-4;D;4;3;146100;9614.7;1000;145.4;66269.7912;2930.56056;304.8;74.8001576;0.850518182;TO;ANP2.2
6752;A319-131-D-4;D;4;4;146100;16284.8;1350.9;198.5;66269.7912;4963.60704;411.75432;102.117134;0.805953636;CL;ANP2.2
6753;A319-131-D-4;D;4;5;146100;18815.4;1478.5;214.3;66269.7912;5734.93392;450.6468;110.2453492;0.793232727;CL;ANP2.2
6754;A319-131-D-4;D;4;6;146100;19815.4;1622.8;214.8;66269.7912;6039.73392;494.62944;110.5025712;0.728646818;CL;ANP2.2
6755;A319-131-D-4;D;4;7;146100;29354.9;3000;219.2;66269.7912;8947.37352;914.4;112.7661248;0.748860455;CL;ANP2.2
6756;A319-131-D-4;D;4;8;146100;37733.3;3404;261.5;66269.7912;11501.10984;1037.5392;134.527106;0.761757273;CL;ANP2.2
6757;A319-131-D-4;D;4;9;146100;52908.2;5500;269.9;66269.7912;16126.41936;1676.4;138.8484356;0.792023636;CL;ANP2.2
6758;A319-131-D-4;D;4;10;146100;68292.9;7500;278.3;66269.7912;20815.67592;2286;143.1697652;0.813877273;CL;ANP2.2
6759;A319-131-D-4;D;4;11;146100;89364.6;10000;289.3;66269.7912;27238.33008;3048;148.8286492;0.831594545;CL;ANP2.2
6760;A319-131-D-5;D;5;1;166400;0;0;0;75477.7088;0;0;0;0.975376818;TO;ANP2.2
6761;A319-131-D-5;D;5;2;166400;5350.4;0;152.9;75477.7088;1630.80192;0;78.6584876;0.826412273;TO;ANP2.2
6762;A319-131-D-5;D;5;3;166400;7589.1;106.1;169.1;75477.7088;2313.15768;32.33928;86.9924804;0.812402727;TO;ANP2.2
6763;A319-131-D-5;D;5;4;166400;13892.6;1000;171.3;75477.7088;4234.46448;304.8;88.1242572;0.825618636;TO;ANP2.2
6764;A319-131-D-5;D;5;5;166400;21048.7;1306.4;211.7;75477.7088;6415.64376;398.19072;108.9077948;0.792460909;CL;ANP2.2
6765;A319-131-D-5;D;5;6;166400;23313.1;1399.1;224.6;75477.7088;7105.83288;426.44568;115.5441224;0.781898182;CL;ANP2.2
6766;A319-131-D-5;D;5;7;166400;24313.1;1519.4;225;75477.7088;7410.63288;463.11312;115.7499;0.727590455;CL;ANP2.2
6767;A319-131-D-5;D;5;8;166400;36620.7;3000;230;75477.7088;11161.98936;914.4;118.32212;0.753042727;CL;ANP2.2
6768;A319-131-D-5;D;5;9;166400;44205.9;3308.9;261.2;75477.7088;13473.95832;1008.55272;134.3727728;0.760252727;CL;ANP2.2
6769;A319-131-D-5;D;5;10;166400;63303.2;5500;269.9;75477.7088;19294.81536;1676.4;138.8484356;0.792023636;CL;ANP2.2
6770;A319-131-D-5;D;5;11;166400;81905.7;7500;278.3;75477.7088;24964.85736;2286;143.1697652;0.813877273;CL;ANP2.2
6771;A319-131-D-5;D;5;12;166400;107516.9;10000;289.3;75477.7088;32771.15112;3048;148.8286492;0.831594545;CL;ANP2.2
6772;A320-211-A-1;A;1;1;133400;-128414.6;6000;272;60509.1728;-39140.77008;1828.8;139.928768;4.0e-05;AP;ANP2.2
6773;A320-211-A-1;A;1;2;133400;-79365.1;3000;260;60509.1728;-24190.48248;914.4;133.75544;4.0e-05;AP;ANP2.2
6774;A320-211-A-1;A;1;3;133400;-62732.3;3000;209.1;60509.1728;-19120.80504;914.4;107.5702404;0.0051468;AP;ANP2.2
6775;A320-211-A-1;A;1;4;133400;-57243.4;3000;189.5;60509.1728;-17447.78832;914.4;97.487138;0.0162848;AP;ANP2.2
6776;A320-211-A-1;A;1;5;133400;-49878.1;2614;179.6;60509.1728;-15202.84488;796.7472;92.3941424;0.0204072;AP;ANP2.2
6777;A320-211-A-1;A;1;6;133400;-37055.6;1942;144.3;60509.1728;-11294.54688;591.9216;74.2342692;0.0379408;AP;ANP2.2
6778;A320-211-A-1;A;1;7;133400;-35784.9;1875.4;139.5;60509.1728;-10907.23752;571.62192;71.764938;0.0404836;AP;ANP2.2
6779;A320-211-A-1;A;1;8;133400;-34784.9;1823;135.5;60509.1728;-10602.43752;555.6504;69.707162;0.1783552;AP;ANP2.2
6780;A320-211-A-1;A;1;9;133400;-954.1;50;132;60509.1728;-290.80968;15.24;67.906608;0.1672104;AP;ANP2.2
6781;A320-211-A-1;A;1;10;133400;-477;25;131.9;60509.1728;-145.3896;7.62;67.8551636;0.1670596;AP;ANP2.2
6782;A320-211-A-1;A;1;11;133400;0;0;131.9;60509.1728;0;0;67.8551636;0.16694;AP;ANP2.2
6783;A320-211-A-1;A;1;12;133400;303.5;0;128.9;60509.1728;92.5068;0;66.3118316;0.4;AP;ANP2.2
6784;A320-211-A-1;A;1;13;133400;2731.6;0;29.8;60509.1728;832.59168;0;15.3304312;0.1;AP;ANP2.2
6785;A320-211-D-1;D;1;1;133400;0;0;0;60509.1728;0;0;0;0.9469876;TO;ANP2.2
6786;A320-211-D-1;D;1;2;133400;3340.4;0;143.5;60509.1728;1018.15392;0;73.822714;0.8146804;TO;ANP2.2
6787;A320-211-D-1;D;1;3;133400;9676.3;1500;146.7;60509.1728;2949.33624;457.2;75.4689348;0.8318936;TO;ANP2.2
6788;A320-211-D-1;D;1;4;133400;10676.3;1661.9;147;60509.1728;3254.13624;506.54712;75.623268;0.6622084;CL;ANP2.2
6789;A320-211-D-1;D;1;5;133400;18943.1;3000;150;60509.1728;5773.85688;914.4;77.1666;0.672804;CL;ANP2.2
6790;A320-211-D-1;D;1;6;133400;25029.5;3295.9;194.4;60509.1728;7628.9916;1004.59032;100.0079136;0.6678712;CL;ANP2.2
